IA1	IA2	IB1	IB2	averageP	sdp	overlap	direction
a celebrity	a police officer	an assassin	NA	0.9093125	0.0254156359019069	0.181375	1
an adult	a gang member	a terrorist	NA	0.909728310502283	0.0183526848879833	0.180543378995434	1
a nun	a convict	a convict	NA	0.73625572519084	0.0400484992193864	0.527488549618321	1
a nun	a father	a mentor	NA	0.628757062146893	0.0363757378500901	0.742485875706215	1
a thief	a nun	an assassin	NA	0.834858333333333	0.0344259239740008	0.330283333333333	1
a terrorist	a convict	a pedophile	NA	0.742102459016393	0.0345296688715369	0.515795081967213	1
an addict	a father	an adult	NA	0.612754569190601	0.0253301918187477	0.774490861618799	1
an olympian	a convict	an astronaut	NA	0.3926	0.0457625306250562	0.7852	-1
a mother	a soldier	an addict	NA	0.898502906976744	0.0227400971796545	0.202994186046512	1
an astronaut	an adult	an adult	NA	0.498104408352668	0.0256593350374304	0.996208816705336	-1
an addict	a celebrity	a terrorist	NA	0.887418918918919	0.0294505375009037	0.225162162162162	1
a congressman	an assassin	a rapist	NA	0.837567796610169	0.0337112795482911	0.324864406779661	1
an adult	a father	a father	NA	0.458516331658291	0.0244908057374612	0.917032663316583	-1
an addict	an elderly person	a nun	NA	0.538542105263158	0.0346660177323124	0.922915789473684	1
a mother	an adult	an elderly person	NA	0.657905152224824	0.0242244121215503	0.684189695550351	1
a father	an addict	an assassin	NA	0.923353107344633	0.0195677895336043	0.153293785310735	1
a celebrity	a thief	a gang member	NA	0.716075221238938	0.0421660575130886	0.567849557522124	1
a nun	an olympian	a terrorist	NA	0.965601769911504	0.0166756798235829	0.0687964601769913	1
a terrorist	a nun	an elderly person	NA	0.320971590909091	0.0277403488739049	0.641943181818182	-1
an adult	a rapist	a nun	NA	0.454140625	0.0334052646376483	0.90828125	-1
a celebrity	a soldier	a soldier	NA	0.454842342342342	0.0465900254931844	0.909684684684685	-1
a convict	a celebrity	a congressman	NA	0.49445	0.046116788075927	0.9889	-1
a gang member	an assassin	a terrorist	NA	0.674172413793103	0.0401876877468889	0.651655172413793	1
an olympian	an assassin	a police officer	NA	0.339938524590164	0.0431857177188866	0.679877049180328	-1
a convict	a terrorist	a mentor	NA	0.126628099173554	0.0305259308456964	0.253256198347107	-1
a gang member	an assassin	a rapist	NA	0.700545081967213	0.0383765452399829	0.598909836065574	1
an addict	a nun	a father	NA	0.217053418803419	0.0267930885246836	0.434106837606838	-1
a teacher	a police officer	a terrorist	NA	0.97969209039548	0.0102711878000827	0.0406158192090396	1
a soldier	a terrorist	a gang member	NA	0.80354347826087	0.0365666154177523	0.392913043478261	1
a mentor	a rapist	an addict	NA	0.658371794871795	0.0432680497948002	0.68325641025641	1
a terrorist	an adult	a terrorist	NA	0.870091324200913	0.0210726004082355	0.259817351598173	1
a gang member	an olympian	an elderly person	NA	0.350268199233716	0.0309736296044757	0.700536398467433	-1
a congressman	a rapist	an astronaut	NA	0.28451724137931	0.0420109237223429	0.569034482758621	-1
a pedophile	a thief	a congressman	NA	0.204309090909091	0.0378154797189477	0.408618181818182	-1
a terrorist	a congressman	a mother	NA	0.129901315789474	0.02042071603773	0.259802631578947	-1
a nun	a police officer	a pedophile	NA	0.982646341463415	0.0115898349444412	0.0347073170731707	1
an addict	a police officer	a congressman	NA	0.626477477477478	0.0451333162830343	0.747045045045045	1
a rapist	a pedophile	a nun	NA	0.0315867768595041	0.0148335885243652	0.0631735537190082	-1
a convict	an astronaut	an olympian	NA	0.478590517241379	0.0462182512035309	0.957181034482759	-1
an elderly person	a rapist	an olympian	NA	0.479040106951872	0.0355635065361586	0.958080213903743	-1
a convict	an olympian	a soldier	NA	0.258653846153846	0.0393854633325225	0.517307692307692	-1
a thief	an astronaut	a celebrity	NA	0.529990990990991	0.0474793014966934	0.940018018018018	1
a gang member	a judge	a terrorist	NA	0.905095652173913	0.0262901431207879	0.189808695652174	1
an astronaut	a terrorist	a father	NA	0.218553191489362	0.0259339071997356	0.437106382978723	-1
a judge	a celebrity	a convict	NA	0.778139344262295	0.0377344896546968	0.44372131147541	1
an olympian	a thief	an astronaut	NA	0.381669565217391	0.0435285742744495	0.763339130434783	-1
a teacher	a father	an olympian	NA	0.729826754385965	0.0289190533282461	0.54034649122807	1
a nun	an elderly person	a father	NA	0.315972491909385	0.0260305823098895	0.63194498381877	-1
a soldier	an elderly person	a thief	NA	0.939789473684211	0.0164208283842095	0.120421052631579	1
a mother	an elderly person	a mother	NA	0.459394520547945	0.0254749470783093	0.91878904109589	-1
a convict	a teacher	a congressman	NA	0.624156976744186	0.0375424186226836	0.751686046511628	1
a rapist	a nun	a mother	NA	0.167349576271186	0.0237596883773286	0.334699152542373	-1
an elderly person	a father	a convict	NA	0.893970930232558	0.0188595049791515	0.212058139534884	1
an assassin	a soldier	an addict	NA	0.738295652173913	0.0401835473471642	0.523408695652174	1
a mother	a soldier	a judge	NA	0.776870689655172	0.031373336343464	0.446258620689655	1
a nun	an elderly person	a nun	NA	0.582747395833333	0.0349137196774723	0.834505208333333	1
a mentor	an addict	a rapist	NA	0.953833333333333	0.0187267447450571	0.0923333333333334	1
a judge	a convict	a congressman	NA	0.549592920353982	0.046525301027144	0.900814159292035	1
a terrorist	a police officer	an astronaut	NA	0.449066115702479	0.0445257914079304	0.898132231404959	-1
a teacher	a police officer	a teacher	NA	0.500006756756757	0.0287494667220791	0.999986486486486	1
a mentor	a teacher	a rapist	NA	0.981561111111111	0.00907599586058496	0.0368777777777778	1
an astronaut	a father	an addict	NA	0.862850574712644	0.0250795056598699	0.274298850574713	1
a father	an astronaut	a pedophile	NA	0.994390449438202	0.00526601529316108	0.0112191011235956	1
an assassin	a judge	a gang member	NA	0.764282051282051	0.0389301983146952	0.471435897435897	1
an elderly person	a mother	a thief	NA	0.959728915662651	0.0121771462005464	0.0805421686746988	1
an adult	a judge	a rapist	NA	0.965466666666667	0.0120852886746862	0.0690666666666666	1
a mentor	an assassin	a mentor	NA	0.411512605042017	0.0438098742628128	0.823025210084034	-1
an elderly person	a celebrity	a convict	NA	0.813158163265306	0.0286589455061278	0.373683673469388	1
a judge	an olympian	an astronaut	NA	0.44845652173913	0.0471400456526187	0.896913043478261	-1
a police officer	a teacher	a celebrity	NA	0.650453488372093	0.0370923028010239	0.699093023255814	1
an assassin	an adult	an elderly person	NA	0.374341891891892	0.0276615988678581	0.748683783783784	-1
an olympian	a mentor	a nun	NA	0.580469565217391	0.0454840330893727	0.839060869565217	1
an elderly person	a convict	an elderly person	NA	0.433764619883041	0.0265389939005618	0.867529239766082	-1
an astronaut	a gang member	a nun	NA	0.479478813559322	0.0453375640982287	0.958957627118644	-1
an olympian	a thief	a judge	NA	0.433345132743363	0.0468885009943298	0.866690265486726	-1
a pedophile	a mother	a mentor	NA	0.584203389830508	0.0361797220473949	0.831593220338983	1
a mentor	a teacher	a gang member	NA	0.896814285714286	0.0224673205963794	0.206371428571429	1
an astronaut	a terrorist	a congressman	NA	0.544233944954128	0.0479507728236007	0.911532110091743	1
an adult	a terrorist	a soldier	NA	0.284351598173516	0.0325002644383423	0.568703196347032	-1
an assassin	an addict	an assassin	NA	0.696193277310924	0.0412348832543962	0.607613445378151	1
an addict	a terrorist	an addict	NA	0.43246875	0.047770229491401	0.8649375	-1
a gang member	a teacher	an assassin	NA	0.873988700564972	0.0242391917068124	0.252022598870056	1
an adult	an assassin	a judge	NA	0.469013513513514	0.0363162970958333	0.938027027027027	-1
a mother	an olympian	a father	NA	0.48205	0.0281771386408595	0.9641	-1
an elderly person	an assassin	a terrorist	NA	0.896873684210526	0.0214858900613071	0.206252631578947	1
a father	an astronaut	an adult	NA	0.662025974025974	0.0252675658741227	0.675948051948052	1
a soldier	a rapist	a police officer	NA	0.494123015873016	0.0446819799338025	0.988246031746032	-1
a thief	an elderly person	a soldier	NA	0.323912698412698	0.0333391166241634	0.647825396825397	-1
a convict	a rapist	a pedophile	NA	0.732972	0.0352189663617715	0.534056	1
a soldier	an astronaut	a congressman	NA	0.744701834862385	0.0407469811047383	0.510596330275229	1
a judge	an olympian	a convict	NA	0.79741393442623	0.0357454379300667	0.405172131147541	1
a convict	a judge	an assassin	NA	0.848548780487805	0.0332484167356602	0.30290243902439	1
a congressman	an olympian	a rapist	NA	0.952776315789474	0.0201935030250305	0.0944473684210527	1
an addict	a celebrity	a mentor	NA	0.328814159292035	0.0430331610430225	0.657628318584071	-1
a mentor	a nun	a mother	NA	0.260025641025641	0.029011199056735	0.520051282051282	-1
an olympian	a soldier	an astronaut	NA	0.629517543859649	0.0453199591471198	0.740964912280702	1
a soldier	an elderly person	a pedophile	NA	0.992799479166667	0.00608575209445837	0.0144010416666667	1
a teacher	an astronaut	a congressman	NA	0.6885	0.0334229263675843	0.623	1
an elderly person	a celebrity	an assassin	NA	0.912118421052632	0.0203686393099764	0.175763157894737	1
a judge	a thief	an adult	NA	0.373121538461538	0.0277351020262251	0.746243076923077	-1
a mentor	a pedophile	a congressman	NA	0.562327272727273	0.0456391410486489	0.875345454545455	1
a judge	an elderly person	a teacher	NA	0.471661237785016	0.0285311566394407	0.943322475570033	-1
a teacher	a police officer	a celebrity	NA	0.657875	0.0359279592667793	0.68425	1
an adult	a convict	an addict	NA	0.681553811659193	0.0325336872831795	0.636892376681614	1
a congressman	a rapist	an olympian	NA	0.31497247706422	0.0423770913334753	0.62994495412844	-1
a judge	a congressman	a judge	NA	0.479370535714286	0.0479433300100483	0.958741071428571	-1
a police officer	a rapist	a terrorist	NA	0.869301652892562	0.0290742532685859	0.261396694214876	1
a terrorist	a gang member	an elderly person	NA	0.0973878326996198	0.0181359181741114	0.19477566539924	-1
a soldier	a terrorist	a celebrity	NA	0.615004587155963	0.046641552271448	0.769990825688073	1
a rapist	a convict	an assassin	NA	0.586869047619048	0.0420914904999724	0.826261904761905	1
an elderly person	a soldier	an addict	NA	0.842197860962567	0.0270585181135255	0.315604278074866	1
a nun	an olympian	a teacher	NA	0.387902597402597	0.034557779050009	0.775805194805195	-1
an astronaut	a congressman	a nun	NA	0.529885964912281	0.0476141403849518	0.940228070175439	1
an astronaut	an elderly person	a terrorist	NA	0.973386842105263	0.0116480660785964	0.0532263157894737	1
a convict	a mentor	an olympian	NA	0.507448275862069	0.0458790214708987	0.985103448275862	1
an adult	an olympian	an astronaut	NA	0.494220454545455	0.0352535649507152	0.988440909090909	-1
a gang member	an adult	a thief	NA	0.819497737556561	0.0256861943605538	0.361004524886878	1
a mother	an adult	a congressman	NA	0.799654981549816	0.0237493454643699	0.400690036900369	1
a father	a gang member	a rapist	NA	0.936644444444444	0.0176815218933037	0.126711111111111	1
a judge	an elderly person	an elderly person	NA	0.479307692307692	0.0278281820979641	0.958615384615385	-1
a thief	a pedophile	a soldier	NA	0.044426724137931	0.0177969741924223	0.0888534482758621	-1
a rapist	a celebrity	a convict	NA	0.624016	0.0422240525602957	0.751968	1
a terrorist	a congressman	a celebrity	NA	0.390785714285714	0.0464538248636835	0.781571428571429	-1
a congressman	a gang member	an olympian	NA	0.336518867924528	0.0467627048331045	0.673037735849057	-1
an astronaut	a gang member	an astronaut	NA	0.420651260504202	0.0450161724976935	0.841302521008403	-1
an elderly person	a police officer	a celebrity	NA	0.646781914893617	0.034932112426806	0.706436170212766	1
a gang member	an elderly person	a mother	NA	0.243614006514658	0.0239758261783581	0.487228013029316	-1
a father	a mother	an adult	NA	0.738800225733634	0.021300580121106	0.522399548532731	1
a celebrity	a congressman	an elderly person	NA	0.34654280155642	0.0312537564207753	0.693085603112841	-1
a teacher	a father	a mother	NA	0.423713675213675	0.0257783073029427	0.84742735042735	-1
a convict	a congressman	an astronaut	NA	0.312911764705882	0.0429188077151716	0.625823529411765	-1
a pedophile	a rapist	an addict	NA	0.128431623931624	0.0290681415516446	0.256863247863248	-1
a teacher	an assassin	an addict	NA	0.692244252873563	0.0350253959595726	0.615511494252874	1
a teacher	a pedophile	an astronaut	NA	0.460067415730337	0.0368278926266363	0.920134831460674	-1
an astronaut	a congressman	a terrorist	NA	0.956995535714286	0.0191802100142206	0.0860089285714285	1
a father	a thief	a mentor	NA	0.565968926553672	0.0370037070891086	0.868062146892655	1
a terrorist	a celebrity	a mother	NA	0.149794759825328	0.0238931393512284	0.299589519650655	-1
an adult	an olympian	a congressman	NA	0.642047619047619	0.0345893834925357	0.715904761904762	1
an assassin	a gang member	a judge	NA	0.139645299145299	0.0325080095255599	0.279290598290598	-1
an adult	a pedophile	an olympian	NA	0.439247685185185	0.0352112444127762	0.87849537037037	-1
a terrorist	an olympian	a mother	NA	0.165613537117904	0.0224798388812486	0.331227074235808	-1
a rapist	a thief	an astronaut	NA	0.078875	0.0244436410710645	0.15775	-1
a convict	a gang member	a police officer	NA	0.15541796875	0.0332816679531101	0.3108359375	-1
an adult	a thief	a rapist	NA	0.90929203539823	0.0180884781010773	0.18141592920354	1
a rapist	a thief	an elderly person	NA	0.0774661654135338	0.0162454033547243	0.154932330827068	-1
a mother	an olympian	a thief	NA	0.95369476744186	0.0148711478078929	0.0926104651162791	1
an addict	an elderly person	a terrorist	NA	0.945050531914894	0.0162550777390735	0.109898936170213	1
a pedophile	a mother	a nun	NA	0.638581920903955	0.0357407393513576	0.72283615819209	1
a celebrity	a police officer	an astronaut	NA	0.522701680672269	0.0480480805216121	0.954596638655462	1
a gang member	a terrorist	a celebrity	NA	0.197435779816514	0.0379731871432416	0.394871559633028	-1
a pedophile	an assassin	a teacher	NA	0.0439830508474576	0.0131975036383341	0.0879661016949153	-1
a thief	a gang member	a convict	NA	0.432468	0.0438118300513965	0.864936	-1
a celebrity	an olympian	a police officer	NA	0.395550847457627	0.0437217442649957	0.791101694915254	-1
a celebrity	an addict	an elderly person	NA	0.327465384615385	0.030596365831568	0.654930769230769	-1
a nun	an astronaut	a mother	NA	0.225014957264957	0.0277222551674551	0.450029914529914	-1
a father	a nun	a congressman	NA	0.769002976190476	0.0321499477500037	0.461994047619048	1
an addict	a mother	a rapist	NA	0.965595505617978	0.013010788992497	0.0688089887640448	1
a terrorist	a rapist	a celebrity	NA	0.0981116071428571	0.0267396729851915	0.196223214285714	-1
a celebrity	a rapist	a soldier	NA	0.206197368421053	0.0377067353981436	0.412394736842105	-1
a celebrity	a soldier	a mother	NA	0.349635371179039	0.0309408079937715	0.699270742358079	-1
a rapist	a mentor	a police officer	NA	0.396807086614173	0.0414421803273428	0.793614173228346	-1
a judge	an olympian	a police officer	NA	0.402652892561983	0.0427712443327995	0.805305785123967	-1
a nun	a congressman	an assassin	NA	0.888021551724138	0.0289813453414624	0.223956896551724	1
a mentor	a celebrity	a teacher	NA	0.451170995670996	0.0334672626098171	0.902341991341991	-1
an olympian	a soldier	a nun	NA	0.666864035087719	0.0447185484462226	0.666271929824561	1
a soldier	an olympian	a teacher	NA	0.56339347826087	0.0338709210837358	0.873213043478261	1
an elderly person	an astronaut	an addict	NA	0.78289417989418	0.0299156543084813	0.43421164021164	1
a thief	an astronaut	an astronaut	NA	0.418579831932773	0.0431303056167699	0.837159663865546	-1
a pedophile	a father	a judge	NA	0.609735795454545	0.0364390632186013	0.780528409090909	1
a rapist	an assassin	a mentor	NA	0.0524752066115702	0.0190861379734211	0.10495041322314	-1
an olympian	an addict	a nun	NA	0.468836283185841	0.0469651884873269	0.937672566371681	-1
an assassin	a gang member	an addict	NA	0.316439130434783	0.0428304083189621	0.632878260869565	-1
a celebrity	an olympian	a celebrity	NA	0.558639423076923	0.0497458533213247	0.882721153846154	1
a rapist	an assassin	a pedophile	NA	0.631368852459016	0.0375793438938999	0.737262295081967	1
a convict	a gang member	a gang member	NA	0.549820833333333	0.04516725469706	0.900358333333333	1
a soldier	a mother	a terrorist	NA	0.993664739884393	0.00543988580473597	0.0126705202312138	1
a pedophile	an adult	a mentor	NA	0.372354260089686	0.0344512538779089	0.744708520179372	-1
a judge	a thief	a police officer	NA	0.339338709677419	0.0412337050072673	0.678677419354839	-1
a nun	a mother	a judge	NA	0.736937142857143	0.0332903830663864	0.526125714285714	1
a mentor	a gang member	a celebrity	NA	0.5591	0.0480340073375335	0.8818	1
a thief	a terrorist	a soldier	NA	0.0442763157894737	0.0183946994895026	0.0885526315789473	-1
an astronaut	a soldier	a mother	NA	0.357399141630901	0.0313849251646585	0.714798283261803	-1
an assassin	a pedophile	a congressman	NA	0.172324324324324	0.0328858951365472	0.344648648648649	-1
a gang member	a teacher	a judge	NA	0.520060344827586	0.0369025891324124	0.959879310344828	1
a gang member	an addict	an astronaut	NA	0.206508547008547	0.0366920571816257	0.413017094017094	-1
a mentor	a congressman	a mother	NA	0.251071739130435	0.0298455725609464	0.50214347826087	-1
an elderly person	a convict	a judge	NA	0.523878865979381	0.0357699457058389	0.952242268041237	1
an addict	a mother	a father	NA	0.45551198630137	0.0280164585955229	0.91102397260274	-1
an adult	a convict	a police officer	NA	0.402212446351931	0.0322522355800674	0.804424892703863	-1
a terrorist	an olympian	a father	NA	0.196179653679654	0.0257779039257704	0.392359307359307	-1
a mentor	an olympian	a mentor	NA	0.481626086956522	0.0458480522645012	0.963252173913044	-1
a teacher	a celebrity	a judge	NA	0.580754385964912	0.0368068768420283	0.838491228070176	1
a terrorist	a rapist	a gang member	NA	0.301652542372881	0.0389111874988714	0.603305084745763	-1
a congressman	a convict	a thief	NA	0.729183760683761	0.0406670391628578	0.541632478632479	1
a pedophile	an adult	a convict	NA	0.690558441558442	0.0309621556308698	0.618883116883117	1
an addict	a nun	a teacher	NA	0.345240343347639	0.0331481296343137	0.690480686695279	-1
an addict	an assassin	a teacher	NA	0.168166666666667	0.0234823100538356	0.336333333333333	-1
a convict	a soldier	a terrorist	NA	0.939605042016807	0.0227603407208375	0.120789915966387	1
a convict	a father	a father	NA	0.418575503355705	0.0289316673595468	0.837151006711409	-1
a soldier	a mentor	an assassin	NA	0.957773109243698	0.0180202113957301	0.084453781512605	1
a teacher	a gang member	a terrorist	NA	0.92393063583815	0.0193223377799039	0.152138728323699	1
a pedophile	a rapist	a judge	NA	0.0247941176470588	0.0144986028867173	0.0495882352941176	-1
a father	an assassin	a judge	NA	0.625556818181818	0.0363280080146858	0.748886363636364	1
a father	a pedophile	an assassin	NA	0.845715083798883	0.025983325471371	0.308569832402235	1
a gang member	a nun	a gang member	NA	0.784883620689655	0.0376143973252027	0.43023275862069	1
a mentor	a congressman	a judge	NA	0.552309734513274	0.0474788149610373	0.895380530973451	1
an addict	a gang member	a mother	NA	0.0828793103448276	0.0176996624863473	0.165758620689655	-1
a convict	a soldier	a gang member	NA	0.853595833333333	0.0329310874781674	0.292808333333333	1
a rapist	an assassin	a mother	NA	0.0174852320675105	0.00813589423809913	0.0349704641350211	-1
a terrorist	a pedophile	a soldier	NA	0.0105826086956522	0.00871699951810008	0.0211652173913044	-1
a mentor	a soldier	a thief	NA	0.939219827586207	0.0215378260216596	0.121560344827586	1
a congressman	a gang member	a soldier	NA	0.200364864864865	0.0379729205282422	0.40072972972973	-1
a mother	a father	a celebrity	NA	0.807559471365639	0.0264275446898496	0.384881057268722	1
a mother	a police officer	a gang member	NA	0.934160112359551	0.0185363090890844	0.131679775280899	1
an olympian	an addict	a father	NA	0.216021739130435	0.0272734261783021	0.43204347826087	-1
a nun	an addict	a soldier	NA	0.261776315789474	0.0408466180331473	0.523552631578947	-1
an adult	a nun	an addict	NA	0.746011415525114	0.029557666701411	0.507977168949772	1
a terrorist	a rapist	a terrorist	NA	0.493192307692308	0.0418452736115922	0.986384615384615	-1
a pedophile	a terrorist	a rapist	NA	0.486574380165289	0.0381676643011543	0.973148760330579	-1
a teacher	a father	a rapist	NA	0.989338912133891	0.00604132634483898	0.0213221757322175	1
an addict	a judge	a judge	NA	0.45924347826087	0.0464705859288044	0.918486956521739	-1
an assassin	a celebrity	a terrorist	NA	0.840924778761062	0.0337534901998207	0.318150442477876	1
an olympian	a father	an astronaut	NA	0.674795977011494	0.035441167980975	0.650408045977011	1
a mother	an elderly person	an addict	NA	0.885067073170732	0.0196931888297471	0.229865853658537	1
a celebrity	a father	a nun	NA	0.69364161849711	0.0338020310952532	0.61271676300578	1
a mentor	a soldier	an addict	NA	0.844276315789474	0.0330588851160231	0.311447368421053	1
an astronaut	a congressman	a gang member	NA	0.860154867256637	0.0319924822095937	0.279690265486726	1
an addict	a terrorist	a judge	NA	0.234921052631579	0.0397195481925622	0.469842105263158	-1
a teacher	an adult	an addict	NA	0.791223826714801	0.0249399870507949	0.417552346570397	1
a terrorist	a congressman	a father	NA	0.155447826086957	0.0222845752096236	0.310895652173913	-1
a father	a judge	a police officer	NA	0.614412568306011	0.0344132180085417	0.771174863387978	1
a father	a celebrity	a congressman	NA	0.755713414634146	0.0329057371772022	0.488573170731707	1
an elderly person	a mentor	a convict	NA	0.8382375	0.0253979802573187	0.323525	1
a terrorist	a teacher	an olympian	NA	0.494633928571429	0.0369234912040008	0.989267857142857	-1
a nun	a judge	a thief	NA	0.87325641025641	0.0287833759428418	0.25348717948718	1
a terrorist	a judge	a rapist	NA	0.875954166666667	0.0289710415472358	0.248091666666667	1
an elderly person	an addict	a soldier	NA	0.340938829787234	0.0340235785309708	0.681877659574468	-1
a pedophile	a judge	a rapist	NA	0.866077868852459	0.0285715625917149	0.267844262295082	1
a convict	a soldier	a father	NA	0.365029411764706	0.0309666113718532	0.730058823529412	-1
a soldier	a father	a thief	NA	0.956217142857143	0.0140341132932496	0.0875657142857142	1
an addict	a pedophile	an olympian	NA	0.220581818181818	0.0387724810756267	0.441163636363636	-1
an assassin	a pedophile	an elderly person	NA	0.0580075187969925	0.0143640013084818	0.116015037593985	-1
an astronaut	a congressman	a pedophile	NA	0.974404347826087	0.0144785352633094	0.051191304347826	1
a convict	a gang member	an astronaut	NA	0.151094262295082	0.0332425058948258	0.302188524590164	-1
a convict	an elderly person	a soldier	NA	0.336826424870466	0.0340412370984485	0.673652849740933	-1
an elderly person	a judge	a pedophile	NA	0.984263020833333	0.00879597897593079	0.0314739583333334	1
a teacher	an assassin	a nun	NA	0.513974576271186	0.0369161565005857	0.972050847457627	1
a thief	an adult	an elderly person	NA	0.37959891598916	0.0276044658204654	0.75919783197832	-1
an addict	a rapist	an elderly person	NA	0.174645283018868	0.0242999548060138	0.349290566037736	-1
a thief	a congressman	an olympian	NA	0.333738317757009	0.0453872661565202	0.667476635514019	-1
a congressman	a judge	a terrorist	NA	0.943252252252252	0.0223620594853925	0.113495495495495	1
a rapist	an addict	a soldier	NA	0.117168103448276	0.0283083824119698	0.234336206896552	-1
a mother	an assassin	an assassin	NA	0.882927374301676	0.0230416114920437	0.234145251396648	1
a pedophile	a judge	a mother	NA	0.164747863247863	0.0235041370037406	0.329495726495727	-1
a terrorist	a judge	an addict	NA	0.604561946902655	0.0457565288644342	0.79087610619469	1
a terrorist	an adult	a teacher	NA	0.360609792284866	0.0285895345650124	0.721219584569733	-1
a nun	a judge	an assassin	NA	0.901844537815126	0.0259774336403611	0.196310924369748	1
a nun	a gang member	a rapist	NA	0.914921487603306	0.025194161758217	0.170157024793388	1
an adult	a congressman	an assassin	NA	0.891038636363636	0.0212534880708241	0.217922727272727	1
a nun	a rapist	an astronaut	NA	0.353838842975207	0.0426937915536047	0.707677685950413	-1
a soldier	a rapist	a rapist	NA	0.893150406504065	0.0270641666651024	0.21369918699187	1
a nun	an olympian	a father	NA	0.240898706896552	0.0285182630294644	0.481797413793103	-1
a teacher	a father	a gang member	NA	0.92867735042735	0.0169233045027928	0.142645299145299	1
a thief	a teacher	an adult	NA	0.465390625	0.025672194453893	0.93078125	-1
a pedophile	a congressman	a mentor	NA	0.258421739130435	0.0407026356583955	0.51684347826087	-1
a terrorist	a father	a thief	NA	0.835394285714286	0.0277118599129126	0.329211428571428	1
an astronaut	a father	a thief	NA	0.948926136363636	0.0163495827822182	0.102147727272727	1
a thief	a mother	a soldier	NA	0.498372832369942	0.0370628517401575	0.996745664739884	-1
a judge	a gang member	a judge	NA	0.43060775862069	0.0448100252146001	0.861215517241379	-1
a soldier	an elderly person	a convict	NA	0.881115577889447	0.0226327782983379	0.237768844221105	1
a gang member	a terrorist	a terrorist	NA	0.652219298245614	0.0421595871144878	0.695561403508772	1
a police officer	a teacher	a judge	NA	0.599935393258427	0.0364803981523941	0.800129213483146	1
an astronaut	a celebrity	a congressman	NA	0.630122641509434	0.0466190206616187	0.739754716981132	1
a celebrity	a terrorist	a thief	NA	0.708026548672566	0.0434837532841695	0.583946902654867	1
a mother	an elderly person	a congressman	NA	0.80851244813278	0.0266802210164163	0.38297510373444	1
a thief	an addict	an elderly person	NA	0.18858174904943	0.024458296736789	0.377163498098859	-1
a rapist	a soldier	a police officer	NA	0.493388888888889	0.0447892375877828	0.986777777777778	-1
a mentor	an assassin	a thief	NA	0.820173728813559	0.0364491203447995	0.359652542372881	1
a gang member	an adult	a terrorist	NA	0.910851598173516	0.0179470910600896	0.178296803652968	1
a congressman	a mother	a teacher	NA	0.629574652777778	0.027694114200188	0.740850694444444	1
an olympian	a mother	a pedophile	NA	0.994672413793103	0.00522482228581993	0.0106551724137931	1
an adult	a father	a thief	NA	0.945121428571429	0.0135984418851329	0.109757142857143	1
a rapist	a judge	a celebrity	NA	0.470629464285714	0.04622831727416	0.941258928571429	-1
a pedophile	a teacher	a celebrity	NA	0.545461764705882	0.0378736253383718	0.909076470588235	1
an assassin	a nun	a rapist	NA	0.897081300813008	0.0268022617056714	0.205837398373984	1
a convict	a terrorist	a thief	NA	0.540075	0.0440276368637678	0.91985	1
an olympian	a rapist	a mentor	NA	0.335589743589744	0.0420004834858298	0.671179487179487	-1
a father	an addict	a rapist	NA	0.962804469273743	0.0143773738204799	0.0743910614525141	1
a celebrity	a soldier	a terrorist	NA	0.970297297297297	0.0167934446906046	0.0594054054054054	1
a police officer	an olympian	an adult	NA	0.523291411042945	0.0286070408266163	0.953417177914111	1
a terrorist	a convict	a terrorist	NA	0.689886554621849	0.0385438429813657	0.620226890756302	1
a congressman	a mother	an olympian	NA	0.714239393939394	0.034087465945441	0.571521212121212	1
an olympian	a terrorist	a judge	NA	0.413549107142857	0.0455720226790067	0.827098214285714	-1
an elderly person	a thief	a convict	NA	0.749575376884422	0.0305384585086276	0.500849246231156	1
a police officer	a teacher	a gang member	NA	0.885300561797753	0.0233673954488867	0.229398876404494	1
a convict	an adult	a mentor	NA	0.403125550660793	0.0324168344062887	0.806251101321586	-1
a soldier	a celebrity	a gang member	NA	0.893558035714286	0.029349605207303	0.212883928571429	1
a rapist	a judge	a soldier	NA	0.23765811965812	0.0381198073621659	0.475316239316239	-1
a terrorist	a gang member	a mother	NA	0.0427133620689655	0.0135109786132382	0.0854267241379311	-1
an olympian	a police officer	a teacher	NA	0.46917094017094	0.0346752255363825	0.93834188034188	-1
an astronaut	a soldier	a terrorist	NA	0.986304347826087	0.0103667940743357	0.027391304347826	1
an adult	a nun	a father	NA	0.283733823529412	0.0267494357352907	0.567467647058824	-1
an elderly person	a mother	an astronaut	NA	0.726848	0.028394773447928	0.546304	1
a mother	an adult	an astronaut	NA	0.716973309608541	0.026338148938335	0.566053380782918	1
a nun	a rapist	a congressman	NA	0.506716216216216	0.0459945378050118	0.986567567567568	1
a terrorist	a pedophile	an adult	NA	0.0324187116564417	0.00989255871381533	0.0648374233128834	-1
an astronaut	a thief	a soldier	NA	0.270887931034483	0.0405893889376598	0.541775862068966	-1
an addict	a mother	a pedophile	NA	0.973289772727273	0.0118877384868835	0.0534204545454546	1
a convict	an elderly person	a judge	NA	0.525268041237113	0.0352498411094668	0.949463917525773	1
a mentor	a rapist	a terrorist	NA	0.878262711864407	0.0288818854514623	0.243474576271187	1
a nun	a celebrity	an assassin	NA	0.892405172413793	0.0288249866312109	0.215189655172414	1
a mother	an adult	a mentor	NA	0.675023214285714	0.027641359515277	0.649953571428571	1
