Exp_Name	sn	Gender	Birth	cond	sess	trial_index	Block	BlockIt	TrialinBlock	StimNum	FrameNum	FrameName	respType	posttgap	stim_dur	keybResp	keybRT	keyDef	FeedBack	ShowFeedBack	Set	IA.1	IA.2	IB.1	IB.2	agent	method	type	ones	trial	QuantOption1	QuantOption2	trial_type
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	704	1	1	116	1759	6	test	key	500	NA	D	1918.6000000238	No	NA	NA	1_2	a nun	NA	an Olympian	a mentor	you	killed	simplified	1	116	1	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	710	1	1	117	45	6	test	key	500	NA	K	3046.3000000119	Yes	NA	NA	1_1	an adult	NA	a celebrity	NA	you	killed	simplified	1	117	1	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	716	1	1	118	792	6	test	key	500	NA	D	1570	No	NA	NA	1_1	a pedophile	NA	a mother	NA	you	killed	simplified	1	118	1	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	722	1	1	119	2920	6	test	key	500	NA	K	1588.6999999881	Yes	NA	NA	2_1	an elderly person	a police officer	a thief	NA	you	killed	simplified	1	119	2	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	728	1	1	120	2671	6	test	key	500	NA	D	3908.8000000119	No	NA	NA	2_1	a celebrity	a gang member	an astronaut	NA	you	killed	simplified	1	120	2	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	734	1	1	121	481	6	test	key	500	NA	D	1486.6000000238	No	NA	NA	1_1	a rapist	NA	an addict	NA	you	killed	simplified	1	121	1	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	740	1	1	122	3321	6	test	key	500	NA	K	5085.8999999762	Yes	NA	NA	2_2	an elderly person	a convict	a thief	a mentor	you	killed	simplified	1	122	2	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	746	1	1	123	3353	6	test	key	500	NA	D	5694.8999999762	No	NA	NA	2_2	a thief	a gang member	a father	an assassin	you	killed	simplified	1	123	2	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	752	1	1	124	3489	6	test	key	500	NA	D	1277.3999999762	No	NA	NA	2_2	a thief	a pedophile	a congressman	a gang member	you	killed	simplified	1	124	2	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	758	1	1	125	1072	6	test	key	500	NA	K	3787.8000000119	Yes	NA	NA	1_2	an astronaut	NA	an assassin	a terrorist	you	killed	simplified	1	125	1	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	764	1	1	126	828	6	test	key	500	NA	D	1497.7000000477	No	NA	NA	1_1	a pedophile	NA	an Olympian	NA	you	killed	simplified	1	126	1	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	770	1	1	127	3028	6	test	key	500	NA	D	2624.6999999881	No	NA	NA	2_2	a rapist	a convict	a pedophile	a soldier	you	killed	simplified	1	127	2	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	776	1	1	128	1059	6	test	key	500	NA	D	1906.5	No	NA	NA	1_2	a mentor	NA	a soldier	a mentor	you	killed	simplified	1	128	1	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	782	1	1	129	2802	6	test	key	500	NA	K	2484	Yes	NA	NA	2_1	an addict	a mentor	a convict	NA	you	killed	simplified	1	129	2	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	788	1	1	130	724	6	test	key	500	NA	K	3785.7999999523	Yes	NA	NA	1_1	a soldier	NA	a police officer	NA	you	killed	simplified	1	130	1	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	794	1	1	131	1443	6	test	key	500	NA	K	4137.3000000119	Yes	NA	NA	1_2	an astronaut	NA	a gang member	a police officer	you	killed	simplified	1	131	1	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	800	1	1	132	1440	6	test	key	500	NA	D	2822.8000000119	No	NA	NA	1_2	a rapist	NA	a terrorist	a thief	you	killed	simplified	1	132	1	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	806	1	1	133	822	6	test	key	500	NA	K	2713.9000000358	Yes	NA	NA	1_1	a teacher	NA	a rapist	NA	you	killed	simplified	1	133	1	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	812	1	1	134	3166	6	test	key	500	NA	D	3718.4000000358	No	NA	NA	2_2	a terrorist	an addict	a nun	a father	you	killed	simplified	1	134	2	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	818	1	1	135	3718	6	test	key	500	NA	D	2209.3999999762	No	NA	NA	2_2	a pedophile	a congressman	a congressman	an astronaut	you	killed	simplified	1	135	2	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	824	1	1	136	3365	6	test	key	500	NA	D	3467.3999999762	No	NA	NA	2_2	an elderly person	a rapist	a terrorist	an elderly person	you	killed	simplified	1	136	2	2	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	830	1	1	137	2874	6	test	key	500	NA	K	4413.6999999881	Yes	NA	NA	2_1	a mother	an adult	a judge	NA	you	killed	simplified	1	137	2	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	836	1	1	138	376	6	test	key	500	NA	D	4135.3000000119	No	NA	NA	1_1	a mother	NA	a judge	NA	you	killed	simplified	1	138	1	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	842	1	1	139	2822	6	test	key	500	NA	K	3078.4000000358	Yes	NA	NA	2_1	a thief	a father	a mother	NA	you	killed	simplified	1	139	2	1	1
peoplePairsExperiment	1003_41149_400985031	Other	21	PeoplePairs	NA	848	1	1	140	2839	6	test	key	500	NA	K	2556.6999999881	Yes	NA	NA	2_1	a soldier	a police officer	an assassin	NA	you	killed	simplified	1	140	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	11	1	1	1	683	6	test	key	500	NA	D	48524.5	Yes	NA	NA	1_1	a convict	NA	a pedophile	NA	you	killed	simplified	1	1	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	17	1	1	2	1927	6	test	key	500	NA	K	41059.800000004	No	NA	NA	1_2	an addict	NA	a nun	a rapist	you	killed	simplified	1	2	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	24	1	1	3	2922	6	test	key	500	NA	K	16864.199999996	No	NA	NA	2_1	a terrorist	a rapist	a mother	NA	you	killed	simplified	1	3	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	30	1	1	4	3095	6	test	key	500	NA	K	21269.800000004	No	NA	NA	2_2	an astronaut	a congressman	a soldier	an Olympian	you	killed	simplified	1	4	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	36	1	1	5	988	6	test	key	500	NA	K	27597.799999997	No	NA	NA	1_1	a convict	NA	a soldier	NA	you	killed	simplified	1	5	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	43	1	1	6	321	6	test	key	500	NA	K	9019.400000006	No	NA	NA	1_1	a congressman	NA	an elderly person	NA	you	killed	simplified	1	6	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	49	1	1	7	2288	6	test	key	500	NA	D	17977.600000001	Yes	NA	NA	2_1	a nun	a teacher	a thief	NA	you	killed	simplified	1	7	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	55	1	1	8	2187	6	test	key	500	NA	D	35374.799999997	Yes	NA	NA	2_1	a mentor	a police officer	a thief	NA	you	killed	simplified	1	8	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	61	1	1	9	2553	6	test	key	500	NA	D	42955.700000003	Yes	NA	NA	2_1	a pedophile	a terrorist	a rapist	NA	you	killed	simplified	1	9	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	67	1	1	10	1787	6	test	key	500	NA	D	14317.800000004	Yes	NA	NA	1_2	a mentor	NA	a celebrity	an astronaut	you	killed	simplified	1	10	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	73	1	1	11	85	6	test	key	500	NA	K	18842.200000003	No	NA	NA	1_1	an assassin	NA	a thief	NA	you	killed	simplified	1	11	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	79	1	1	12	1720	6	test	key	500	NA	K	19821.399999999	No	NA	NA	1_2	a thief	NA	a rapist	a mentor	you	killed	simplified	1	12	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	85	1	1	13	2350	6	test	key	500	NA	K	19305.399999999	No	NA	NA	2_1	a convict	a terrorist	a mentor	NA	you	killed	simplified	1	13	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	91	1	1	14	1363	6	test	key	500	NA	K	20509.899999999	No	NA	NA	1_2	a rapist	NA	a convict	a celebrity	you	killed	simplified	1	14	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	97	1	1	15	3345	6	test	key	500	NA	D	19289.699999996	Yes	NA	NA	2_2	an Olympian	a nun	a rapist	a terrorist	you	killed	simplified	1	15	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	103	1	1	16	769	6	test	key	500	NA	K	31607.100000001	No	NA	NA	1_1	an assassin	NA	a nun	NA	you	killed	simplified	1	16	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	109	1	1	17	1857	6	test	key	500	NA	K	13664.5	No	NA	NA	1_2	a gang member	NA	a judge	a police officer	you	killed	simplified	1	17	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	115	1	1	18	76	6	test	key	500	NA	K	15820.299999997	No	NA	NA	1_1	a gang member	NA	a teacher	NA	you	killed	simplified	1	18	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	121	1	1	19	3726	6	test	key	500	NA	D	24576.300000004	Yes	NA	NA	2_2	a father	an assassin	a thief	an Olympian	you	killed	simplified	1	19	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	127	1	1	20	2222	6	test	key	500	NA	K	7191.5	No	NA	NA	2_1	a terrorist	a pedophile	an elderly person	NA	you	killed	simplified	1	20	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	133	1	1	21	1765	6	test	key	500	NA	D	10364.600000001	Yes	NA	NA	1_2	a father	NA	an assassin	a soldier	you	killed	simplified	1	21	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	139	1	1	22	3462	6	test	key	500	NA	D	46010.800000004	Yes	NA	NA	2_2	a pedophile	an astronaut	a rapist	a celebrity	you	killed	simplified	1	22	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	145	1	1	23	3060	6	test	key	500	NA	K	8969.5	No	NA	NA	2_2	a gang member	a convict	a pedophile	a father	you	killed	simplified	1	23	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	151	1	1	24	3078	6	test	key	500	NA	D	25869.899999999	Yes	NA	NA	2_2	a judge	a thief	an assassin	a gang member	you	killed	simplified	1	24	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	157	1	1	25	3058	6	test	key	500	NA	D	17276.400000006	Yes	NA	NA	2_2	a police officer	a thief	an adult	an assassin	you	killed	simplified	1	25	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	163	1	1	26	3161	6	test	key	500	NA	K	7645.900000006	No	NA	NA	2_2	a mentor	a teacher	a police officer	a nun	you	killed	simplified	1	26	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	169	1	1	27	3705	6	test	key	500	NA	K	5361	No	NA	NA	2_2	a mentor	a terrorist	a father	a nun	you	killed	simplified	1	27	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	175	1	1	28	2805	6	test	key	500	NA	D	10944.799999997	Yes	NA	NA	2_1	a police officer	a gang member	a rapist	NA	you	killed	simplified	1	28	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	181	1	1	29	84	6	test	key	500	NA	D	5325.599999994	Yes	NA	NA	1_1	a gang member	NA	a rapist	NA	you	killed	simplified	1	29	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	187	1	1	30	2879	6	test	key	500	NA	D	12589.5	Yes	NA	NA	2_1	a soldier	a congressman	an adult	NA	you	killed	simplified	1	30	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	193	1	1	31	952	6	test	key	500	NA	K	6633.6000000015	No	NA	NA	1_1	a thief	NA	a mother	NA	you	killed	simplified	1	31	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	199	1	1	32	3875	6	test	key	500	NA	D	8684.700000003	Yes	NA	NA	2_2	an astronaut	a mother	a teacher	a convict	you	killed	simplified	1	32	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	205	1	1	33	3240	6	test	key	500	NA	D	15428.199999996	Yes	NA	NA	2_2	a teacher	a mentor	an addict	a soldier	you	killed	simplified	1	33	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	211	1	1	34	2865	6	test	key	500	NA	K	6800.6000000015	No	NA	NA	2_1	a mentor	an addict	a mother	NA	you	killed	simplified	1	34	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	217	1	1	35	1800	6	test	key	500	NA	D	12357.699999996	Yes	NA	NA	1_2	a nun	NA	a thief	a rapist	you	killed	simplified	1	35	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	223	1	1	36	997	6	test	key	500	NA	K	16847.100000001	No	NA	NA	1_1	a teacher	NA	a mentor	NA	you	killed	simplified	1	36	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	229	1	1	37	1677	6	test	key	500	NA	K	9900.799999997	No	NA	NA	1_2	a rapist	NA	a police officer	an elderly person	you	killed	simplified	1	37	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	235	1	1	38	2016	6	test	key	500	NA	D	4709.799999997	Yes	NA	NA	2_1	a father	a mentor	a terrorist	NA	you	killed	simplified	1	38	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	241	1	1	39	787	6	test	key	500	NA	D	4139.299999997	Yes	NA	NA	1_1	an astronaut	NA	a gang member	NA	you	killed	simplified	1	39	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	247	1	1	40	621	6	test	key	500	NA	K	7141	No	NA	NA	1_1	a celebrity	NA	an Olympian	NA	you	killed	simplified	1	40	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	253	1	1	41	2492	6	test	key	500	NA	K	13491.600000001	No	NA	NA	2_1	a celebrity	a soldier	a mother	NA	you	killed	simplified	1	41	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	259	1	1	42	1250	6	test	key	500	NA	K	12356.699999996	No	NA	NA	1_2	a terrorist	NA	a celebrity	an astronaut	you	killed	simplified	1	42	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	265	1	1	43	1038	6	test	key	500	NA	K	7730.8999999985	No	NA	NA	1_2	an assassin	NA	a gang member	a mentor	you	killed	simplified	1	43	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	271	1	1	44	1224	6	test	key	500	NA	K	19437.399999999	No	NA	NA	1_2	a celebrity	NA	a celebrity	a pedophile	you	killed	simplified	1	44	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	277	1	1	45	2265	6	test	key	500	NA	D	27017	Yes	NA	NA	2_1	a gang member	an assassin	a pedophile	NA	you	killed	simplified	1	45	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	283	1	1	46	2503	6	test	key	500	NA	K	7636	No	NA	NA	2_1	a rapist	an assassin	a mentor	NA	you	killed	simplified	1	46	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	289	1	1	47	202	6	test	key	500	NA	D	9087.1000000015	Yes	NA	NA	1_1	a mentor	NA	a police officer	NA	you	killed	simplified	1	47	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	295	1	1	48	229	6	test	key	500	NA	K	4226.3000000045	No	NA	NA	1_1	an assassin	NA	an adult	NA	you	killed	simplified	1	48	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	301	1	1	49	1271	6	test	key	500	NA	K	13885.300000004	No	NA	NA	1_2	a thief	NA	an Olympian	an addict	you	killed	simplified	1	49	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	307	1	1	50	412	6	test	key	500	NA	K	5531.1999999955	No	NA	NA	1_1	an addict	NA	a mentor	NA	you	killed	simplified	1	50	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	313	1	1	51	2795	6	test	key	500	NA	D	8302.3999999985	Yes	NA	NA	2_1	a police officer	a teacher	a rapist	NA	you	killed	simplified	1	51	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	319	1	1	52	3869	6	test	key	500	NA	K	22872.299999997	No	NA	NA	2_2	an astronaut	an elderly person	an assassin	a nun	you	killed	simplified	1	52	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	325	1	1	53	1744	6	test	key	500	NA	D	18445.899999999	Yes	NA	NA	1_2	a teacher	NA	a gang member	an addict	you	killed	simplified	1	53	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	331	1	1	54	1456	6	test	key	500	NA	D	10438.399999999	Yes	NA	NA	1_2	a mentor	NA	a mentor	a convict	you	killed	simplified	1	54	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	337	1	1	55	1515	6	test	key	500	NA	K	27320.100000001	No	NA	NA	1_2	a celebrity	NA	a police officer	an adult	you	killed	simplified	1	55	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	343	1	1	56	364	6	test	key	500	NA	D	6691.099999994	Yes	NA	NA	1_1	an Olympian	NA	an adult	NA	you	killed	simplified	1	56	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	349	1	1	57	1588	6	test	key	500	NA	K	11037.300000004	No	NA	NA	1_2	a mentor	NA	a nun	a rapist	you	killed	simplified	1	57	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	355	1	1	58	2129	6	test	key	500	NA	D	6504.6000000015	Yes	NA	NA	2_1	a soldier	a rapist	a convict	NA	you	killed	simplified	1	58	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	361	1	1	59	3348	6	test	key	500	NA	K	39418.700000003	No	NA	NA	2_2	an assassin	an astronaut	a convict	a soldier	you	killed	simplified	1	59	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	367	1	1	60	2810	6	test	key	500	NA	D	14660.100000001	Yes	NA	NA	2_1	an elderly person	a father	a father	NA	you	killed	simplified	1	60	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	373	1	1	61	863	6	test	key	500	NA	D	4067.799999997	Yes	NA	NA	1_1	a nun	NA	a soldier	NA	you	killed	simplified	1	61	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	379	1	1	62	2148	6	test	key	500	NA	D	3613.8000000045	Yes	NA	NA	2_1	a soldier	an elderly person	a mentor	NA	you	killed	simplified	1	62	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	385	1	1	63	3884	6	test	key	500	NA	K	27255.399999999	No	NA	NA	2_2	an elderly person	a pedophile	a congressman	a mother	you	killed	simplified	1	63	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	391	1	1	64	1760	6	test	key	500	NA	K	15483.899999999	No	NA	NA	1_2	a convict	NA	a nun	a rapist	you	killed	simplified	1	64	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	397	1	1	65	1364	6	test	key	500	NA	D	2950.5	Yes	NA	NA	1_2	a nun	NA	an assassin	a thief	you	killed	simplified	1	65	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	403	1	1	66	573	6	test	key	500	NA	D	15417.600000001	Yes	NA	NA	1_1	an Olympian	NA	an addict	NA	you	killed	simplified	1	66	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	409	1	1	67	600	6	test	key	500	NA	K	8088.8999999985	No	NA	NA	1_1	a thief	NA	a father	NA	you	killed	simplified	1	67	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	415	1	1	68	2060	6	test	key	500	NA	D	6382.299999997	Yes	NA	NA	2_1	an Olympian	an astronaut	a pedophile	NA	you	killed	simplified	1	68	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	421	1	1	69	1929	6	test	key	500	NA	K	5135.299999997	No	NA	NA	1_2	a thief	NA	a judge	an adult	you	killed	simplified	1	69	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	427	1	1	70	2461	6	test	key	500	NA	D	7560.6000000015	Yes	NA	NA	2_1	a convict	a congressman	an astronaut	NA	you	killed	simplified	1	70	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	433	1	1	71	2627	6	test	key	500	NA	D	12556.399999999	Yes	NA	NA	2_1	an assassin	a nun	a rapist	NA	you	killed	simplified	1	71	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	439	1	1	72	2118	6	test	key	500	NA	D	3223.3999999985	Yes	NA	NA	2_1	a rapist	a congressman	a soldier	NA	you	killed	simplified	1	72	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	445	1	1	73	1382	6	test	key	500	NA	K	7137.5	No	NA	NA	1_2	a mother	NA	a soldier	a father	you	killed	simplified	1	73	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	451	1	1	74	3786	6	test	key	500	NA	K	9173.700000003	No	NA	NA	2_2	a rapist	a convict	an elderly person	a teacher	you	killed	simplified	1	74	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	457	1	1	75	157	6	test	key	500	NA	D	16112.5	Yes	NA	NA	1_1	an adult	NA	a pedophile	NA	you	killed	simplified	1	75	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	464	1	1	76	622	6	test	key	500	NA	D	3936.1000000015	Yes	NA	NA	1_1	a soldier	NA	a celebrity	NA	you	killed	simplified	1	76	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	470	1	1	77	2655	6	test	key	500	NA	D	54408.399999999	Yes	NA	NA	2_1	a mother	an adult	a mentor	NA	you	killed	simplified	1	77	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	476	1	1	78	1196	6	test	key	500	NA	K	3126.099999994	No	NA	NA	1_2	a pedophile	NA	a father	an elderly person	you	killed	simplified	1	78	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	482	1	1	79	3698	6	test	key	500	NA	D	34114.799999997	Yes	NA	NA	2_2	a terrorist	a mentor	a thief	a convict	you	killed	simplified	1	79	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	488	1	1	80	2361	6	test	key	500	NA	D	15599.200000003	Yes	NA	NA	2_1	a nun	a police officer	a pedophile	NA	you	killed	simplified	1	80	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	494	1	1	81	3971	6	test	key	500	NA	K	26758.200000003	No	NA	NA	2_2	an adult	an Olympian	a soldier	an elderly person	you	killed	simplified	1	81	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	500	1	1	82	3067	6	test	key	500	NA	D	10803.399999999	Yes	NA	NA	2_2	a judge	an adult	a terrorist	an astronaut	you	killed	simplified	1	82	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	506	1	1	83	2221	6	test	key	500	NA	D	4214.099999994	Yes	NA	NA	2_1	a nun	an assassin	a rapist	NA	you	killed	simplified	1	83	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	512	1	1	84	3009	6	test	key	500	NA	K	29027.799999997	No	NA	NA	2_2	a judge	a convict	a teacher	an Olympian	you	killed	simplified	1	84	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	518	1	1	85	522	6	test	key	500	NA	D	5907.299999997	Yes	NA	NA	1_1	a teacher	NA	a pedophile	NA	you	killed	simplified	1	85	1	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	524	1	1	86	2502	6	test	key	500	NA	D	6678.8999999985	Yes	NA	NA	2_1	a pedophile	a father	a judge	NA	you	killed	simplified	1	86	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	530	1	1	87	1233	6	test	key	500	NA	D	10073.299999997	Yes	NA	NA	1_2	an Olympian	NA	an addict	a gang member	you	killed	simplified	1	87	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	536	1	1	88	1719	6	test	key	500	NA	D	17481.100000001	Yes	NA	NA	1_2	an Olympian	NA	an assassin	a gang member	you	killed	simplified	1	88	1	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	542	1	1	89	3959	6	test	key	500	NA	K	9998.3999999985	No	NA	NA	2_2	a father	an addict	a judge	a father	you	killed	simplified	1	89	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	548	1	1	90	2649	6	test	key	500	NA	D	9242.6999999955	Yes	NA	NA	2_1	an astronaut	a thief	a soldier	NA	you	killed	simplified	1	90	2	1	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	554	1	1	91	3358	6	test	key	500	NA	D	12404.200000003	Yes	NA	NA	2_2	a judge	a thief	a convict	an addict	you	killed	simplified	1	91	2	2	1
peoplePairsExperiment	1003_41151_1664888055	Female	18	PeoplePairs	NA	560	1	1	92	807	6	test	key	500	NA	K	15753.600000001	No	NA	NA	1_1	a gang member	NA	an astronaut	NA	you	killed	simplified	1	92	1	1	1
