IA1	IA2	IB1	IB2	averageP	sdp	overlap	direction
a terrorist	a pedophile	a soldier	NA	0.00902608695652174	0.00842399352329351	0.0180521739130435	-1
a mentor	a soldier	a thief	NA	0.931543103448276	0.023021681495174	0.136913793103448	1
a congressman	a gang member	a soldier	NA	0.154315315315315	0.035316264725961	0.308630630630631	-1
a mother	a father	a celebrity	NA	0.799165198237885	0.0266320555854487	0.401669603524229	1
a mother	a police officer	a gang member	NA	0.914087078651685	0.0208130097407553	0.171825842696629	1
an olympian	an addict	a father	NA	0.177417391304348	0.0255050222178348	0.354834782608696	-1
a nun	an addict	a soldier	NA	0.217280701754386	0.0395880093631789	0.434561403508772	-1
an adult	a nun	an addict	NA	0.736595890410959	0.0317636378839705	0.526808219178082	1
a terrorist	a rapist	a terrorist	NA	0.480435897435897	0.0403797982920947	0.960871794871795	-1
a pedophile	a terrorist	a rapist	NA	0.506442148760331	0.038670289408757	0.987115702479339	1
a teacher	a father	a rapist	NA	0.987035564853556	0.006837155479459	0.025928870292887	1
an addict	a judge	a judge	NA	0.394182608695652	0.0463677845699585	0.788365217391304	-1
an assassin	a celebrity	a terrorist	NA	0.752730088495575	0.0395747681477816	0.49453982300885	1
an olympian	a father	an astronaut	NA	0.589485632183908	0.0390425907549483	0.821028735632184	1
a mother	an elderly person	an addict	NA	0.84865243902439	0.023033671262025	0.30269512195122	1
a celebrity	a father	a nun	NA	0.595719653179191	0.0373066936179969	0.808560693641619	1
a mentor	a soldier	an addict	NA	0.823530701754386	0.0357719188798928	0.352938596491228	1
an astronaut	a congressman	a gang member	NA	0.814389380530973	0.0354953445626657	0.371221238938053	1
an addict	a terrorist	a judge	NA	0.164526315789474	0.0338679097173636	0.329052631578947	-1
a teacher	an adult	an addict	NA	0.777545126353791	0.0253888573714562	0.444909747292419	1
a terrorist	a congressman	a father	NA	0.10045	0.0195986945994376	0.2009	-1
a father	a judge	a police officer	NA	0.535139344262295	0.0362509430111989	0.92972131147541	1
a father	a celebrity	a congressman	NA	0.673057926829268	0.0356766941502602	0.653884146341463	1
an elderly person	a mentor	a convict	NA	0.84004	0.0262850109720693	0.31992	1
a terrorist	a teacher	an olympian	NA	0.321145833333333	0.0376939407387316	0.642291666666667	-1
a nun	a judge	a thief	NA	0.875799145299145	0.0289745480668514	0.248401709401709	1
a terrorist	a judge	a rapist	NA	0.746058333333333	0.0351213506739426	0.507883333333333	1
an elderly person	an addict	a soldier	NA	0.267813829787234	0.0350681465547968	0.535627659574468	-1
a pedophile	a judge	a rapist	NA	0.717713114754098	0.0371129400042699	0.564573770491803	1
a convict	a soldier	a father	NA	0.262693277310924	0.0301837946075242	0.525386554621849	-1
a soldier	a father	a thief	NA	0.953134285714286	0.015713984371095	0.0937314285714286	1
an addict	a pedophile	an olympian	NA	0.142695454545455	0.0332328390453253	0.285390909090909	-1
an assassin	a pedophile	an elderly person	NA	0.0427612781954887	0.0137227438519115	0.0855225563909774	-1
an astronaut	a congressman	a pedophile	NA	0.950760869565217	0.0184725957691496	0.0984782608695651	1
a convict	a gang member	an astronaut	NA	0.134995901639344	0.0325210135189192	0.269991803278689	-1
a convict	an elderly person	a soldier	NA	0.249818652849741	0.0328208384890331	0.499637305699482	-1
an elderly person	a judge	a pedophile	NA	0.982651041666667	0.00880161302182066	0.0346979166666668	1
a teacher	an assassin	a nun	NA	0.354757062146893	0.0370415238723031	0.709514124293785	-1
a thief	an adult	an elderly person	NA	0.271135501355014	0.0274848668487931	0.542271002710027	-1
an addict	a rapist	an elderly person	NA	0.119220754716981	0.0190762323021056	0.238441509433962	-1
a thief	a congressman	an olympian	NA	0.252939252336449	0.0411219734468808	0.505878504672897	-1
a congressman	a judge	a terrorist	NA	0.918009009009009	0.02399153546809	0.163981981981982	1
a rapist	an addict	a soldier	NA	0.0783620689655172	0.0245576426041187	0.156724137931034	-1
a mother	an assassin	an assassin	NA	0.73909217877095	0.0306180323761897	0.521815642458101	1
a pedophile	a judge	a mother	NA	0.103773504273504	0.0189176826439091	0.207547008547009	-1
a terrorist	a judge	an addict	NA	0.439911504424779	0.0459758922507277	0.879823008849558	-1
a terrorist	an adult	a teacher	NA	0.23409940652819	0.0277345441253377	0.46819881305638	-1
a nun	a judge	an assassin	NA	0.904920168067227	0.0260069000361983	0.190159663865546	1
a nun	a gang member	a rapist	NA	0.841107438016529	0.0300520308385265	0.317785123966942	1
an adult	a congressman	an assassin	NA	0.858868181818182	0.0242627197155997	0.282263636363636	1
a nun	a rapist	an astronaut	NA	0.227710743801653	0.0385499311196251	0.455421487603306	-1
a soldier	a rapist	a rapist	NA	0.744711382113821	0.0365035302070832	0.510577235772358	1
a nun	an olympian	a father	NA	0.241577586206897	0.0292048659218931	0.483155172413793	-1
a teacher	a father	a gang member	NA	0.919429487179487	0.0176301123324973	0.161141025641026	1
a thief	a teacher	an adult	NA	0.332130208333333	0.0268945889266147	0.664260416666667	-1
a pedophile	a congressman	a mentor	NA	0.164139130434783	0.0328764869850439	0.328278260869565	-1
a terrorist	a father	a thief	NA	0.649674285714286	0.0353734924722449	0.700651428571428	1
an astronaut	a father	a thief	NA	0.932894886363636	0.0183160276422377	0.134210227272727	1
a thief	a mother	a soldier	NA	0.331693641618497	0.0377952758725311	0.663387283236994	-1
a judge	a gang member	a judge	NA	0.324288793103448	0.0441520509851173	0.648577586206897	-1
a soldier	an elderly person	a convict	NA	0.862947236180905	0.0242465456687904	0.274105527638191	1
a gang member	a terrorist	a terrorist	NA	0.595004385964912	0.0432210501454217	0.809991228070176	1
a police officer	a teacher	a judge	NA	0.606831460674157	0.0358554965862447	0.786337078651685	1
an astronaut	a celebrity	a congressman	NA	0.59522641509434	0.0477914950176718	0.809547169811321	1
a celebrity	a terrorist	a thief	NA	0.571513274336283	0.0446498506431498	0.856973451327434	1
a mother	an elderly person	a congressman	NA	0.76157468879668	0.0275257950260106	0.476850622406639	1
a thief	an addict	an elderly person	NA	0.152747148288973	0.0219918335998555	0.305494296577947	-1
a rapist	a soldier	a police officer	NA	0.320555555555556	0.0401912198747027	0.641111111111111	-1
a mentor	an assassin	a thief	NA	0.679385593220339	0.0435349828408853	0.641228813559322	1
a gang member	an adult	a terrorist	NA	0.826367579908676	0.0241528679320527	0.347264840182648	1
a congressman	a mother	a teacher	NA	0.507416666666667	0.0327582612255932	0.985166666666667	1
an olympian	a mother	a pedophile	NA	0.990364942528736	0.00698240106890222	0.0192701149425287	1
an adult	a father	a thief	NA	0.925498214285714	0.015659610754924	0.149003571428571	1
a rapist	a judge	a celebrity	NA	0.330522321428571	0.0417617500679372	0.661044642857143	-1
a pedophile	a teacher	a celebrity	NA	0.368661764705882	0.0372994990323005	0.737323529411765	-1
an assassin	a nun	a rapist	NA	0.797626016260163	0.0350168622089992	0.404747967479675	1
a convict	a terrorist	a thief	NA	0.467341666666667	0.0432064012914406	0.934683333333333	-1
an olympian	a rapist	a mentor	NA	0.216470085470085	0.038492726057955	0.432940170940171	-1
a father	an addict	a rapist	NA	0.920371508379888	0.019248513248881	0.159256983240224	1
a celebrity	a soldier	a terrorist	NA	0.943252252252252	0.0205522001507554	0.113495495495495	1
a police officer	an olympian	an adult	NA	0.498145705521472	0.0312728168073347	0.996291411042945	-1
a terrorist	a convict	a terrorist	NA	0.622067226890756	0.0408272175462165	0.755865546218487	1
a congressman	a mother	an olympian	NA	0.593654545454545	0.0390875668697539	0.812690909090909	1
an olympian	a terrorist	a judge	NA	0.276035714285714	0.0417679943996896	0.552071428571429	-1
an elderly person	a thief	a convict	NA	0.622992462311558	0.0330125543265667	0.754015075376884	1
a police officer	a teacher	a gang member	NA	0.890325842696629	0.0240054505251066	0.219348314606742	1
a convict	an adult	a mentor	NA	0.310339207048458	0.0331643363378009	0.620678414096916	-1
a soldier	a celebrity	a gang member	NA	0.851607142857143	0.0329047617883544	0.296785714285714	1
a rapist	a judge	a soldier	NA	0.153457264957265	0.0325922674384019	0.30691452991453	-1
a terrorist	a gang member	a mother	NA	0.0288987068965517	0.0128469341762664	0.0577974137931034	-1
an olympian	a police officer	a teacher	NA	0.438970085470085	0.0341552771532989	0.877940170940171	-1
an astronaut	a soldier	a terrorist	NA	0.983547826086957	0.0112490604842208	0.0329043478260869	1
an adult	a nun	a father	NA	0.269108823529412	0.0260228928816477	0.538217647058824	-1
an elderly person	a mother	an astronaut	NA	0.663306	0.0304670741392508	0.673388	1
a mother	an adult	an astronaut	NA	0.638669039145907	0.0291859654167086	0.722661921708185	1
a nun	a rapist	a congressman	NA	0.357427927927928	0.0432632846868102	0.714855855855856	-1
a terrorist	a pedophile	an adult	NA	0.0261993865030675	0.00914512161446131	0.0523987730061349	-1
an astronaut	a thief	a soldier	NA	0.189133620689655	0.0395205796458468	0.37826724137931	-1
an addict	a mother	a pedophile	NA	0.938039772727273	0.0163061363604798	0.123920454545455	1
a convict	an elderly person	a judge	NA	0.406291237113402	0.0367603439322466	0.812582474226804	-1
a mentor	a rapist	a terrorist	NA	0.723944915254237	0.0414341823219763	0.552110169491525	1
a nun	a celebrity	an assassin	NA	0.87048275862069	0.029931276540142	0.259034482758621	1
a mother	an adult	a mentor	NA	0.593839285714286	0.031087977047546	0.812321428571429	1
a teacher	a convict	a terrorist	NA	0.861738764044944	0.0236300786582071	0.276522471910112	1
a celebrity	a father	an elderly person	NA	0.51210625	0.0312339836333537	0.9757875	1
an assassin	a mother	a judge	NA	0.450105113636364	0.0374087889128953	0.900210227272727	-1
a teacher	a terrorist	an assassin	NA	0.671935028248588	0.033492312918467	0.656129943502825	1
an adult	a mother	a rapist	NA	0.98012323943662	0.00804690926269387	0.0397535211267606	1
a soldier	a terrorist	a pedophile	NA	0.777397435897436	0.0347699609436279	0.445205128205128	1
a celebrity	a soldier	a police officer	NA	0.482770833333333	0.045954085897225	0.965541666666667	-1
a pedophile	a gang member	a nun	NA	0.0788983050847458	0.024254307007994	0.157796610169492	-1
an elderly person	a nun	a celebrity	NA	0.605733695652174	0.0375425849858144	0.788532608695652	1
an assassin	a mentor	a congressman	NA	0.438022727272727	0.0473876360111412	0.876045454545455	-1
a father	an olympian	a gang member	NA	0.898869186046512	0.0235673546146435	0.202261627906977	1
a police officer	a thief	an astronaut	NA	0.324463114754098	0.0442378024884391	0.648926229508197	-1
a thief	a celebrity	a gang member	NA	0.622544247787611	0.0464108442238115	0.754911504424779	1
a pedophile	a mother	a celebrity	NA	0.444233727810651	0.0392665356058825	0.888467455621302	-1
a celebrity	a gang member	an astronaut	NA	0.25055652173913	0.0386415363179253	0.501113043478261	-1
a father	an addict	a father	NA	0.307272260273973	0.029434362501955	0.614544520547945	-1
a convict	a judge	a rapist	NA	0.8602	0.0302031824851659	0.2796	1
a convict	a mother	a police officer	NA	0.43833422459893	0.0367666127957685	0.876668449197861	-1
a police officer	a father	an elderly person	NA	0.581015290519878	0.0297439777200706	0.837969418960245	1
a thief	a gang member	an olympian	NA	0.127704545454545	0.0320639001505809	0.255409090909091	-1
a judge	a convict	a teacher	NA	0.26463025210084	0.0297132464710245	0.529260504201681	-1
a teacher	an adult	an astronaut	NA	0.540423487544484	0.0304685199273447	0.919153024911032	1
an adult	an addict	an elderly person	NA	0.332634877384196	0.0287419883235112	0.665269754768392	-1
a soldier	a celebrity	an astronaut	NA	0.531236842105263	0.0466106654434417	0.937526315789474	1
a thief	a soldier	a police officer	NA	0.353650406504065	0.0434320916893027	0.70730081300813	-1
a rapist	an astronaut	a gang member	NA	0.586756302521008	0.0420760880914839	0.826487394957983	1
an olympian	a father	a soldier	NA	0.432233918128655	0.0405258431319237	0.86446783625731	-1
a mother	a gang member	a mother	NA	0.275560137457045	0.0286504319728502	0.551120274914089	-1
a pedophile	a mother	a judge	NA	0.407602857142857	0.0377258018592294	0.815205714285714	-1
a nun	an astronaut	a terrorist	NA	0.97051724137931	0.0152923034301367	0.0589655172413792	1
a thief	an olympian	a rapist	NA	0.82771186440678	0.0331635560995529	0.344576271186441	1
a rapist	a celebrity	a soldier	NA	0.13434649122807	0.0323722589355495	0.26869298245614	-1
a police officer	a soldier	a terrorist	NA	0.978775423728814	0.0132625871249046	0.0424491525423729	1
a teacher	a mother	a judge	NA	0.702809012875536	0.0305830530179069	0.594381974248927	1
a teacher	an elderly person	an elderly person	NA	0.503017676767677	0.0269851524029462	0.993964646464647	1
a police officer	a mother	an elderly person	NA	0.603837423312883	0.0286603212216751	0.792325153374233	1
a congressman	an olympian	an astronaut	NA	0.400333333333333	0.0464332011770044	0.800666666666667	-1
an elderly person	a teacher	a convict	NA	0.845813953488372	0.0221988157602407	0.308372093023256	1
a convict	a celebrity	a rapist	NA	0.834200819672131	0.0338014135542763	0.331598360655738	1
an olympian	a terrorist	a terrorist	NA	0.733144144144144	0.0410440356865933	0.533711711711712	1
an addict	an olympian	a teacher	NA	0.293139737991266	0.030044555497519	0.586279475982533	-1
a thief	an adult	an addict	NA	0.526321917808219	0.0341658943154774	0.947356164383562	1
a pedophile	a police officer	a mentor	NA	0.261967213114754	0.0420110308273639	0.523934426229508	-1
an assassin	a mother	a father	NA	0.286795918367347	0.02868004005409	0.573591836734694	-1
a nun	an astronaut	a mentor	NA	0.426508403361345	0.0450224813668974	0.853016806722689	-1
a pedophile	a judge	a pedophile	NA	0.740180672268908	0.0370206130930234	0.519638655462185	1
a soldier	a congressman	an elderly person	NA	0.460355212355212	0.0341486969196539	0.920710424710425	-1
a terrorist	an adult	a police officer	NA	0.247265350877193	0.0312751422697001	0.494530701754386	-1
a pedophile	a congressman	a police officer	NA	0.168239669421488	0.0341419528884969	0.336479338842975	-1
a pedophile	a terrorist	an astronaut	NA	0.0157076271186441	0.0109923787948727	0.0314152542372881	-1
a celebrity	a terrorist	an adult	NA	0.214872670807453	0.0235057609835378	0.429745341614907	-1
an addict	a soldier	a father	NA	0.272615879828326	0.0317858087344908	0.545231759656652	-1
a terrorist	a mentor	a gang member	NA	0.600650862068966	0.0444153749389885	0.798698275862069	1
a mentor	a judge	a celebrity	NA	0.606777272727273	0.0473606004701177	0.786445454545454	1
an olympian	a teacher	a congressman	NA	0.65647256097561	0.0375852503185557	0.68705487804878	1
an assassin	a thief	a teacher	NA	0.0652765957446809	0.0164372248209872	0.130553191489362	-1
an olympian	an addict	a soldier	NA	0.220459459459459	0.038072010268875	0.440918918918919	-1
a mentor	a celebrity	a police officer	NA	0.423842975206612	0.0446383891170924	0.847685950413223	-1
an adult	a teacher	a congressman	NA	0.6735625	0.0281599376871901	0.652875	1
a congressman	an olympian	an addict	NA	0.660920560747664	0.045496077712839	0.678158878504673	1
a soldier	a rapist	a judge	NA	0.371584745762712	0.0457310866168665	0.743169491525424	-1
a pedophile	an adult	a soldier	NA	0.176821266968326	0.0279779192071275	0.353642533936652	-1
a mother	an astronaut	an adult	NA	0.621332467532468	0.0265641694171666	0.757335064935065	1
a convict	a mentor	an astronaut	NA	0.352548780487805	0.0456409273385552	0.70509756097561	-1
a police officer	a celebrity	a father	NA	0.273736170212766	0.0310088459808365	0.547472340425532	-1
a convict	a celebrity	a terrorist	NA	0.821504310344828	0.0351245457641243	0.356991379310345	1
a mentor	a mother	an olympian	NA	0.693476331360947	0.0359128604651401	0.613047337278106	1
a congressman	a mentor	a convict	NA	0.76352868852459	0.0387826954909912	0.47294262295082	1
an assassin	a mother	an olympian	NA	0.440282352941176	0.0394606358090776	0.880564705882353	-1
an elderly person	an olympian	an astronaut	NA	0.501661375661376	0.0374966297964405	0.996677248677249	1
an elderly person	a teacher	a police officer	NA	0.506412109375	0.0317448059448426	0.98717578125	1
a mentor	an adult	a congressman	NA	0.667296728971963	0.0329645035359215	0.665406542056075	1
a pedophile	an elderly person	a soldier	NA	0.198428947368421	0.0317606890041724	0.396857894736842	-1
a rapist	an assassin	a rapist	NA	0.565336	0.0374187020520924	0.869328	1
a gang member	a pedophile	a terrorist	NA	0.565133620689655	0.0414136423649224	0.86973275862069	1
a convict	a nun	a soldier	NA	0.198133333333333	0.0362205011351342	0.396266666666667	-1
a convict	a nun	a police officer	NA	0.283596899224806	0.038549955161798	0.567193798449612	-1
a celebrity	an olympian	a mother	NA	0.196015418502203	0.0270167778898333	0.392030837004405	-1
a nun	a father	an addict	NA	0.801646551724138	0.0312040637657661	0.396706896551724	1
a teacher	a congressman	a terrorist	NA	0.929644117647059	0.0190648083776252	0.140711764705882	1
a rapist	a convict	a mentor	NA	0.0873266129032258	0.0274897781674305	0.174653225806452	-1
an olympian	a nun	an elderly person	NA	0.401540076335878	0.0318102461651413	0.803080152671756	-1
a mother	a teacher	a rapist	NA	0.989474789915966	0.00638916256914724	0.0210504201680672	1
a teacher	a mentor	a teacher	NA	0.48967747440273	0.0320077754002834	0.979354948805461	-1
a judge	a mother	a mother	NA	0.352621993127148	0.0297738707986132	0.705243986254296	-1
an olympian	a convict	a mentor	NA	0.284008403361345	0.0419256849591684	0.568016806722689	-1
a mother	a police officer	an elderly person	NA	0.603423312883436	0.0294081653184375	0.793153374233129	1
an addict	a mentor	a teacher	NA	0.339240343347639	0.0326466760644638	0.678480686695279	-1
a nun	an olympian	a nun	NA	0.504495652173913	0.046379839795378	0.991008695652174	1
a police officer	a rapist	a congressman	NA	0.395930434782609	0.0431856594560872	0.791860869565217	-1
a thief	a pedophile	a mother	NA	0.0152777777777778	0.00735096628146757	0.0305555555555556	-1
a mother	an adult	a celebrity	NA	0.71039010989011	0.026899055814618	0.57921978021978	1
a congressman	an adult	a congressman	NA	0.57527033492823	0.0355063664048465	0.849459330143541	1
a rapist	a terrorist	an addict	NA	0.158133620689655	0.0338488883823083	0.31626724137931	-1
an astronaut	a teacher	a soldier	NA	0.360870689655172	0.037866406732966	0.721741379310345	-1
a rapist	an adult	a mentor	NA	0.243354910714286	0.0319129984870805	0.486709821428571	-1
a police officer	a gang member	a pedophile	NA	0.865049180327869	0.0284276573187753	0.269901639344262	1
a nun	a rapist	a convict	NA	0.5166953125	0.0411147811312862	0.966609375	1
a mother	a mentor	a father	NA	0.427851535836177	0.0314884865270107	0.855703071672355	-1
a gang member	an assassin	a celebrity	NA	0.193887387387387	0.0369084397011984	0.387774774774775	-1
a police officer	a mother	an astronaut	NA	0.662730555555556	0.0350017511562458	0.674538888888889	1
an adult	an olympian	a mother	NA	0.228274626865672	0.0251416399571319	0.456549253731343	-1
a terrorist	an adult	a celebrity	NA	0.354093457943925	0.0350030674865608	0.70818691588785	-1
a police officer	a mentor	a mother	NA	0.281213080168776	0.0300954726321056	0.562426160337553	-1
a judge	a terrorist	a convict	NA	0.522188	0.0426204312174004	0.955624	1
a gang member	a soldier	a celebrity	NA	0.484821100917431	0.0464989827944545	0.969642201834862	-1
a police officer	a nun	an elderly person	NA	0.446361940298507	0.0320952705251655	0.892723880597015	-1
a pedophile	an astronaut	an olympian	NA	0.283330357142857	0.0415873131642736	0.566660714285714	-1
a nun	a father	an adult	NA	0.574241558441558	0.0278575685058318	0.851516883116883	1
a pedophile	a nun	a father	NA	0.123216101694915	0.0205306274961128	0.246432203389831	-1
an adult	a pedophile	a judge	NA	0.291132882882883	0.0332543984764782	0.582265765765766	-1
a terrorist	a father	a mentor	NA	0.353454545454545	0.0377344352209546	0.706909090909091	-1
a police officer	an assassin	a terrorist	NA	0.784279166666667	0.0335068761442094	0.431441666666667	1
a celebrity	a congressman	a congressman	NA	0.520579207920792	0.0493710592383325	0.958841584158416	1
a convict	an olympian	a nun	NA	0.357357142857143	0.044903487668342	0.714714285714286	-1
a terrorist	a pedophile	a nun	NA	0.0267415254237288	0.0136560806586481	0.0534830508474576	-1
a soldier	a convict	a rapist	NA	0.873644	0.0295260063172968	0.252712	1
a rapist	a gang member	an adult	NA	0.0849923780487805	0.0155132110147544	0.169984756097561	-1
a mentor	a father	an elderly person	NA	0.57824537037037	0.0301990731173745	0.843509259259259	1
a thief	an addict	a celebrity	NA	0.281518348623853	0.0443824756010275	0.563036697247706	-1
a mentor	a terrorist	a congressman	NA	0.401356481481482	0.0484233922109874	0.802712962962963	-1
a teacher	a convict	a gang member	NA	0.73104748603352	0.0323767144640451	0.537905027932961	1
a terrorist	a pedophile	a rapist	NA	0.503115702479339	0.0386152129341221	0.993768595041322	1
a police officer	a rapist	an olympian	NA	0.313320512820513	0.0436053737742142	0.626641025641026	-1
a judge	a terrorist	an addict	NA	0.440199115044248	0.0481020373176224	0.880398230088496	-1
an addict	a terrorist	a thief	NA	0.51844347826087	0.0436956388575447	0.963113043478261	1
a father	a judge	an olympian	NA	0.623689349112426	0.0387745019067144	0.752621301775148	1
a mother	an addict	a thief	NA	0.833755747126437	0.0271198702390658	0.332488505747127	1
an elderly person	a convict	a celebrity	NA	0.464300531914894	0.0385080036781649	0.928601063829787	-1
a police officer	a mother	a pedophile	NA	0.990370165745856	0.00678222187486986	0.0192596685082873	1
a judge	a mother	a father	NA	0.392518771331058	0.0309854305583641	0.785037542662116	-1
an elderly person	a terrorist	an olympian	NA	0.312146739130435	0.036582216959622	0.62429347826087	-1
a soldier	an olympian	a mentor	NA	0.517245614035088	0.0492834227336245	0.965508771929825	1
a rapist	a celebrity	an astronaut	NA	0.204264957264957	0.0364111065342023	0.408529914529915	-1
an addict	a mentor	a convict	NA	0.721688	0.0388024778627382	0.556624	1
an elderly person	a nun	a mentor	NA	0.4576328125	0.038353951527961	0.915265625	-1
a congressman	a nun	a father	NA	0.21580303030303	0.0282094886511605	0.431606060606061	-1
a police officer	a gang member	a rapist	NA	0.845404	0.0295025962787546	0.309192	1
an elderly person	a celebrity	a rapist	NA	0.94	0.0163810090159303	0.12	1
a convict	an adult	a terrorist	NA	0.852220982142857	0.022014660452951	0.295558035714286	1
an olympian	a pedophile	a soldier	NA	0.148632743362832	0.0332524980101827	0.297265486725664	-1
an astronaut	an addict	an assassin	NA	0.838924369747899	0.0334265799528039	0.322151260504202	1
an addict	a mother	a police officer	NA	0.465135359116022	0.0391821926368481	0.930270718232044	-1
a mother	an astronaut	a judge	NA	0.675468571428571	0.03474813335342	0.649062857142857	1
an olympian	a convict	an elderly person	NA	0.285911654135338	0.02933822052999	0.571823308270677	-1
a celebrity	an astronaut	a father	NA	0.242747844827586	0.0315592757008517	0.485495689655172	-1
a mentor	a convict	a nun	NA	0.398723577235772	0.0454051330239263	0.797447154471545	-1
a thief	a soldier	a pedophile	NA	0.858360169491525	0.0317867071132148	0.283279661016949	1
a judge	a congressman	a convict	NA	0.737053719008264	0.0397056995875361	0.525892561983471	1
a thief	a gang member	a gang member	NA	0.48435775862069	0.0437979836252987	0.968715517241379	-1
an elderly person	an addict	a police officer	NA	0.363611675126904	0.0342720583741953	0.727223350253807	-1
a teacher	a gang member	a judge	NA	0.382008620689655	0.0385165686393505	0.76401724137931	-1
a thief	a father	a mother	NA	0.242099315068493	0.0285568561579929	0.484198630136986	-1
an addict	a police officer	an olympian	NA	0.432575221238938	0.0480762769045056	0.865150442477876	-1
a convict	an elderly person	a convict	NA	0.666232843137255	0.0313316488222611	0.66753431372549	1
an adult	an olympian	an adult	NA	0.47797775175644	0.0272039401272336	0.955955503512881	-1
a terrorist	a father	a judge	NA	0.397413793103448	0.0375865022802342	0.794827586206897	-1
a congressman	a gang member	a gang member	NA	0.617544642857143	0.046131838915659	0.764910714285714	1
a rapist	a mother	a rapist	NA	0.747697802197802	0.0271719240273195	0.504604395604396	1
an elderly person	a thief	a mentor	NA	0.297586387434555	0.0358535447632292	0.59517277486911	-1
a convict	a father	a convict	NA	0.703701058201058	0.0327645676079556	0.592597883597884	1
a congressman	an elderly person	a police officer	NA	0.413680412371134	0.0376349703039364	0.827360824742268	-1
an adult	a mentor	an addict	NA	0.769917808219178	0.0290855499378277	0.460164383561644	1
a mother	a terrorist	a teacher	NA	0.365135738831615	0.0302170713976637	0.73027147766323	-1
a mentor	an adult	a judge	NA	0.577841628959276	0.0349652571019217	0.844316742081448	1
a terrorist	a judge	an astronaut	NA	0.231752136752137	0.0397545333792588	0.463504273504273	-1
an addict	a pedophile	a terrorist	NA	0.63594347826087	0.0426534709178663	0.728113043478261	1
an adult	a rapist	a terrorist	NA	0.714436936936937	0.0268212621185875	0.571126126126126	1
a soldier	a police officer	an assassin	NA	0.944405737704918	0.0207035349498035	0.111188524590164	1
an astronaut	a rapist	a soldier	NA	0.167690677966102	0.0327353638750151	0.335381355932203	-1
an addict	a father	a terrorist	NA	0.911479768786127	0.0202391922036088	0.177040462427746	1
a police officer	a teacher	an addict	NA	0.790627840909091	0.0309864098066194	0.418744318181818	1
an olympian	a police officer	a mother	NA	0.24782905982906	0.0297998599093141	0.49565811965812	-1
an astronaut	a gang member	an addict	NA	0.549995652173913	0.0463698745872683	0.900008695652174	1
a soldier	a gang member	an addict	NA	0.593238938053097	0.0453849499331819	0.813522123893805	1
a gang member	an elderly person	a gang member	NA	0.691555263157895	0.0333359659521236	0.616889473684211	1
a mother	a mentor	an astronaut	NA	0.658669491525424	0.0346704749151813	0.682661016949152	1
a father	an olympian	a pedophile	NA	0.989128571428571	0.00720733092680476	0.0217428571428571	1
a father	a convict	an assassin	NA	0.806489071038251	0.027863544894702	0.387021857923497	1
a gang member	a mother	a celebrity	NA	0.518133928571429	0.0371165534820124	0.963732142857143	1
a gang member	a father	an olympian	NA	0.446976331360947	0.0386704337125084	0.893952662721893	-1
an elderly person	a father	a gang member	NA	0.910680722891566	0.0180139752092183	0.178638554216867	1
a celebrity	a teacher	a celebrity	NA	0.581287878787879	0.0392950422395166	0.837424242424242	1
a mother	a soldier	an astronaut	NA	0.722849431818182	0.0355957797494217	0.554301136363636	1
a celebrity	an adult	a soldier	NA	0.306608796296296	0.0354342350290708	0.613217592592593	-1
a soldier	a nun	an addict	NA	0.786763157894737	0.0384248648345127	0.426473684210526	1
an adult	a mother	an elderly person	NA	0.579769320843091	0.0253395936367998	0.840461358313817	1
a police officer	a father	a celebrity	NA	0.715052023121387	0.03448618978944	0.569895953757225	1
a terrorist	an assassin	an adult	NA	0.0609355828220859	0.0147101071946112	0.121871165644172	-1
a father	a judge	an addict	NA	0.800742774566474	0.0295497137593201	0.398514450867052	1
an adult	a convict	a teacher	NA	0.295097667638484	0.0278059029631465	0.590195335276968	-1
a nun	a police officer	a terrorist	NA	0.965294117647059	0.0161122840427669	0.0694117647058823	1
a gang member	a teacher	a gang member	NA	0.701551724137931	0.0337646080285493	0.596896551724138	1
a father	a pedophile	a convict	NA	0.560287634408602	0.0354272474406646	0.879424731182796	1
a mentor	an addict	a mother	NA	0.183614224137931	0.0273631703281544	0.367228448275862	-1
a teacher	an olympian	a police officer	NA	0.460647222222222	0.0379700945269699	0.921294444444444	-1
a terrorist	a father	a mother	NA	0.229713058419244	0.027406288334289	0.459426116838488	-1
a police officer	a father	a convict	NA	0.872755319148936	0.0231235061024531	0.254489361702128	1
a judge	an adult	a police officer	NA	0.430026315789474	0.03466740020373	0.860052631578947	-1
an olympian	a celebrity	a pedophile	NA	0.95528125	0.0178932535419627	0.0894375000000001	1
a congressman	a thief	a mother	NA	0.0942903930131004	0.0181892505540006	0.188580786026201	-1
a celebrity	an olympian	a thief	NA	0.840654545454545	0.0334729115511115	0.318690909090909	1
a mother	an adult	a judge	NA	0.676874551971326	0.0285531416791385	0.646250896057348	1
a congressman	a judge	a mentor	NA	0.36270796460177	0.0447711516313354	0.72541592920354	-1
a teacher	a thief	a judge	NA	0.369648571428571	0.0382607804946364	0.739297142857143	-1
a mother	a gang member	an astronaut	NA	0.438011363636364	0.0389365682309291	0.876022727272727	-1
a mentor	a congressman	an assassin	NA	0.871741379310345	0.0301759466760111	0.25651724137931	1
a soldier	a congressman	an adult	NA	0.499529595015576	0.0308406819261614	0.999059190031153	-1
a mentor	an astronaut	an adult	NA	0.515570336391437	0.0312831514470842	0.968859327217125	1
