IA1	IA2	IB1	IB2	averageP	sdp	overlap	direction
a nun	an olympian	a father	NA	0.819396551724138	0.0260605011553803	0.361206896551724	1
a teacher	a father	a gang member	NA	0.984666666666667	0.00815545180518664	0.0306666666666666	1
a thief	a teacher	an adult	NA	0.831001302083333	0.0279579564274344	0.337997395833333	1
a pedophile	a congressman	a mentor	NA	0.502865217391304	0.0597334138253462	0.994269565217391	1
a terrorist	a father	a thief	NA	0.966348571428571	0.0178276670213943	0.0673028571428571	1
an astronaut	a father	a thief	NA	1	0	0	1
a thief	a mother	a soldier	NA	0.805745664739884	0.0334263038975066	0.388508670520231	1
a judge	a gang member	a judge	NA	0.846512931034483	0.0401730113134451	0.306974137931034	1
a soldier	an elderly person	a convict	NA	0.995110552763819	0.00495234287107477	0.0097788944723618	1
a gang member	a terrorist	a terrorist	NA	0.800013157894737	0.0425811117983526	0.399973684210526	1
a police officer	a teacher	a judge	NA	0.988808988764045	0.00814905028696434	0.0223820224719102	1
an astronaut	a celebrity	a congressman	NA	0.958929245283019	0.0200108706596319	0.0821415094339624	1
a celebrity	a terrorist	a thief	NA	0.870141592920354	0.0374992413108097	0.259716814159292	1
a mother	an elderly person	a congressman	NA	0.992045643153527	0.00560386453449996	0.0159087136929461	1
a thief	an addict	an elderly person	NA	0.626475285171103	0.0432982868869207	0.747049429657795	1
a rapist	a soldier	a police officer	NA	0.728126984126984	0.0475696763831606	0.543746031746032	1
a mentor	an assassin	a thief	NA	0.967093220338983	0.0166653747473054	0.0658135593220339	1
a gang member	an adult	a terrorist	NA	0.991059360730594	0.00736681094090381	0.0178812785388129	1
a congressman	a mother	a teacher	NA	0.945645833333333	0.0154465403106147	0.108708333333333	1
an olympian	a mother	a pedophile	NA	1	0	0	1
an adult	a father	a thief	NA	1	0	0	1
a rapist	a judge	a celebrity	NA	0.711651785714286	0.0486210758682376	0.576696428571429	1
a pedophile	a teacher	a celebrity	NA	0.769458823529412	0.0370330305995876	0.461082352941176	1
an assassin	a nun	a rapist	NA	0.987008130081301	0.0100033371056554	0.0259837398373983	1
a convict	a terrorist	a thief	NA	0.7335125	0.047518492783989	0.532975	1
an olympian	a rapist	a mentor	NA	0.606076923076923	0.055987791911138	0.787846153846154	1
a father	an addict	a rapist	NA	0.999237430167598	0.00204695056525191	0.00152513966480439	1
a celebrity	a soldier	a terrorist	NA	0.999432432432432	0.00226293133285078	0.00113513513513519	1
a police officer	an olympian	an adult	NA	0.96260736196319	0.0106914263953398	0.0747852760736196	1
a terrorist	a convict	a terrorist	NA	0.827386554621849	0.0386215981937646	0.345226890756303	1
a congressman	a mother	an olympian	NA	0.977790909090909	0.0131912918616744	0.0444181818181819	1
an olympian	a terrorist	a judge	NA	0.7053125	0.051445677551507	0.589375	1
an elderly person	a thief	a convict	NA	0.939824120603015	0.0195928849665257	0.12035175879397	1
a police officer	a teacher	a gang member	NA	0.980640449438202	0.0107194849599214	0.0387191011235954	1
a convict	an adult	a mentor	NA	0.84088986784141	0.0325831257000828	0.318220264317181	1
a soldier	a celebrity	a gang member	NA	0.978196428571429	0.0137511827181736	0.043607142857143	1
a rapist	a judge	a soldier	NA	0.491713675213675	0.0550797170310421	0.98342735042735	-1
a terrorist	a gang member	a mother	NA	0.233096982758621	0.0410292291770945	0.466193965517241	-1
an olympian	a police officer	a teacher	NA	0.947606837606838	0.01537948118945	0.104786324786325	1
an astronaut	a soldier	a terrorist	NA	1	0	0	1
an adult	a nun	a father	NA	0.824658823529412	0.0212756807719182	0.350682352941176	1
an elderly person	a mother	an astronaut	NA	0.98432	0.00788059031441832	0.0313600000000001	1
a mother	an adult	an astronaut	NA	0.983548042704626	0.00745911570601496	0.0329039145907473	1
a nun	a rapist	a congressman	NA	0.736765765765766	0.0471007265454204	0.526468468468468	1
a terrorist	a pedophile	an adult	NA	0.165960122699387	0.0341274272248831	0.331920245398773	-1
an astronaut	a thief	a soldier	NA	0.679887931034483	0.0487700356068281	0.640224137931034	1
an addict	a mother	a pedophile	NA	0.999840909090909	0.000847300614631373	0.000318181818181884	1
a convict	an elderly person	a judge	NA	0.895461340206186	0.0277195428067031	0.209077319587629	1
a mentor	a rapist	a terrorist	NA	0.985495762711864	0.0108532754125645	0.0290084745762711	1
a nun	a celebrity	an assassin	NA	0.995284482758621	0.00676824288332364	0.00943103448275862	1
a mother	an adult	a mentor	NA	0.974889285714286	0.00921171869813763	0.0502214285714286	1
a teacher	a convict	a terrorist	NA	0.996561797752809	0.0041985296996102	0.00687640449438209	1
a celebrity	a father	an elderly person	NA	0.940525	0.0159236891572392	0.11895	1
an assassin	a mother	a judge	NA	0.906616477272727	0.0258818135352735	0.186767045454545	1
a teacher	a terrorist	an assassin	NA	0.956915254237288	0.0192308037307249	0.0861694915254236	1
an adult	a mother	a rapist	NA	1	0	0	1
a soldier	a terrorist	a pedophile	NA	0.983350427350427	0.0159035422934975	0.0332991452991453	1
a celebrity	a soldier	a police officer	NA	0.9318625	0.0249472496393916	0.136275	1
a pedophile	a gang member	a nun	NA	0.330173728813559	0.0560196966787772	0.660347457627119	-1
an elderly person	a nun	a celebrity	NA	0.993244565217391	0.00656104191743269	0.0135108695652175	1
an assassin	a mentor	a congressman	NA	0.852813636363636	0.0363396951740954	0.294372727272727	1
a father	an olympian	a gang member	NA	0.982831395348837	0.0096335236266594	0.0343372093023255	1
a police officer	a thief	an astronaut	NA	0.838934426229508	0.0391721292941788	0.322131147540984	1
a thief	a celebrity	a gang member	NA	0.901176991150442	0.0307968692396311	0.197646017699115	1
a pedophile	a mother	a celebrity	NA	0.873825443786982	0.0294953915696509	0.252349112426036	1
a celebrity	a gang member	an astronaut	NA	0.77004347826087	0.051534926654653	0.459913043478261	1
a father	an addict	a father	NA	0.806532534246575	0.0272295622463331	0.386934931506849	1
a convict	a judge	a rapist	NA	0.992644	0.0080290553447918	0.0147120000000001	1
a convict	a mother	a police officer	NA	0.901382352941177	0.0240291002722148	0.197235294117647	1
a police officer	a father	an elderly person	NA	0.961311926605505	0.0110770585126497	0.0773761467889909	1
a thief	a gang member	an olympian	NA	0.551886363636364	0.061269028662221	0.896227272727273	1
a judge	a convict	a teacher	NA	0.811731092436975	0.0341506955363651	0.37653781512605	1
a teacher	an adult	an astronaut	NA	0.977039145907473	0.00913855880621368	0.0459217081850534	1
an adult	an addict	an elderly person	NA	0.885568119891008	0.0230209141953136	0.228863760217984	1
a soldier	a celebrity	an astronaut	NA	0.960960526315789	0.0198707565746725	0.0780789473684211	1
a thief	a soldier	a police officer	NA	0.835873983739837	0.0380145046666968	0.328252032520325	1
a rapist	an astronaut	a gang member	NA	0.919554621848739	0.0264540178642035	0.160890756302521	1
an olympian	a father	a soldier	NA	0.909409356725146	0.0218057486648375	0.181181286549708	1
a mother	a gang member	a mother	NA	0.725936426116839	0.0328963335553595	0.548127147766323	1
a pedophile	a mother	a judge	NA	0.859088571428571	0.0320913741854948	0.281822857142857	1
a nun	an astronaut	a terrorist	NA	1	0	0	1
a thief	an olympian	a rapist	NA	0.990398305084746	0.00907396217387959	0.0192033898305084	1
a rapist	a celebrity	a soldier	NA	0.441214912280702	0.0585763566425643	0.882429824561404	-1
a police officer	a soldier	a terrorist	NA	1	0	0	1
a teacher	a mother	a judge	NA	0.99562660944206	0.00422612472642851	0.0087467811158799	1
a teacher	an elderly person	an elderly person	NA	0.95169696969697	0.0108450879402035	0.0966060606060606	1
a police officer	a mother	an elderly person	NA	0.964098159509202	0.0102398535411922	0.0718036809815952	1
a congressman	an olympian	an astronaut	NA	0.937747747747748	0.025708124024529	0.124504504504505	1
an elderly person	a teacher	a convict	NA	0.992806201550388	0.00521613137170797	0.0143875968992249	1
a convict	a celebrity	a rapist	NA	0.975991803278689	0.0159304206246719	0.048016393442623	1
an olympian	a terrorist	a terrorist	NA	0.965648648648649	0.0219151406756288	0.0687027027027027	1
an addict	an olympian	a teacher	NA	0.879122270742358	0.0272461329444973	0.241755458515284	1
a thief	an adult	an addict	NA	0.924614155251142	0.0237380064719247	0.150771689497717	1
a pedophile	a police officer	a mentor	NA	0.658274590163934	0.0485537602691464	0.683450819672131	1
an assassin	a mother	a father	NA	0.716569727891156	0.0334479390528527	0.566860544217687	1
a nun	an astronaut	a mentor	NA	0.962142857142857	0.0175232215987736	0.0757142857142856	1
a pedophile	a judge	a pedophile	NA	0.986840336134454	0.0102079903086152	0.0263193277310925	1
a soldier	a congressman	an elderly person	NA	0.930370656370656	0.0185301548026894	0.139258687258687	1
a terrorist	an adult	a police officer	NA	0.659960526315789	0.0442836091856278	0.680078947368421	1
a pedophile	a congressman	a police officer	NA	0.497566115702479	0.0581797507543954	0.995132231404959	-1
a pedophile	a terrorist	an astronaut	NA	0.154470338983051	0.0442534080085204	0.308940677966102	-1
a celebrity	a terrorist	an adult	NA	0.607835403726708	0.0455499016985804	0.784329192546584	1
an addict	a soldier	a father	NA	0.788216738197425	0.0311938363267709	0.42356652360515	1
a terrorist	a mentor	a gang member	NA	0.917831896551724	0.0279378989416415	0.164336206896552	1
a mentor	a judge	a celebrity	NA	0.993263636363636	0.00797043964115923	0.0134727272727273	1
an olympian	a teacher	a congressman	NA	0.979884146341463	0.0110108848109312	0.0402317073170733	1
an assassin	a thief	a teacher	NA	0.399544680851064	0.0472639194214255	0.799089361702128	-1
an olympian	an addict	a soldier	NA	0.792531531531532	0.043005584209825	0.414936936936937	1
a mentor	a celebrity	a police officer	NA	0.916855371900826	0.0263353095234475	0.166289256198347	1
an adult	a teacher	a congressman	NA	0.982525735294118	0.00780460024259486	0.0349485294117646	1
a congressman	an olympian	an addict	NA	0.985369158878505	0.0133631927165068	0.0292616822429905	1
a soldier	a rapist	a judge	NA	0.805411016949153	0.0404389497938208	0.389177966101695	1
a pedophile	an adult	a soldier	NA	0.51487556561086	0.043933101107905	0.970248868778281	1
a mother	an astronaut	an adult	NA	0.977031168831169	0.00776501240810439	0.0459376623376624	1
a convict	a mentor	an astronaut	NA	0.877463414634146	0.0353562534659225	0.245073170731707	1
a police officer	a celebrity	a father	NA	0.791102127659574	0.0299001177428081	0.417795744680851	1
a convict	a celebrity	a terrorist	NA	0.973168103448276	0.0175844203464253	0.0536637931034483	1
a mentor	a mother	an olympian	NA	0.991852071005917	0.00697688406215397	0.0162958579881656	1
a congressman	a mentor	a convict	NA	0.980897540983607	0.0129186250429936	0.0382049180327868	1
an assassin	a mother	an olympian	NA	0.909047058823529	0.026636448063083	0.181905882352941	1
an elderly person	an olympian	an astronaut	NA	0.97478835978836	0.0113829229971627	0.0504232804232805	1
an elderly person	a teacher	a police officer	NA	0.95010546875	0.0137818782845767	0.0997890625	1
a mentor	an adult	a congressman	NA	0.981364485981308	0.00951712580316327	0.0372710280373831	1
a pedophile	an elderly person	a soldier	NA	0.546452631578947	0.0469697746762782	0.907094736842105	1
a rapist	an assassin	a rapist	NA	0.745508	0.0417569824290691	0.508984	1
a gang member	a pedophile	a terrorist	NA	0.781504310344828	0.0430752900241446	0.436991379310345	1
a convict	a nun	a soldier	NA	0.729895833333333	0.0460812777735663	0.540208333333333	1
a convict	a nun	a police officer	NA	0.808666666666667	0.0407496965473897	0.382666666666667	1
a celebrity	an olympian	a mother	NA	0.7349140969163	0.0320712108859491	0.530171806167401	1
a nun	a father	an addict	NA	0.999954022988506	0.000512234513532374	9.19540229884497e-05	1
a teacher	a congressman	a terrorist	NA	0.999214705882353	0.00227120402215891	0.0015705882352941	1
a rapist	a convict	a mentor	NA	0.358620967741935	0.0562731798289607	0.717241935483871	-1
an olympian	a nun	an elderly person	NA	0.941225190839695	0.0151520269050388	0.117549618320611	1
a mother	a teacher	a rapist	NA	1	0	0	1
a teacher	a mentor	a teacher	NA	0.9540204778157	0.0126163957881346	0.0919590443686007	1
a judge	a mother	a mother	NA	0.831828178694158	0.0230402336113312	0.336343642611684	1
an olympian	a convict	a mentor	NA	0.828626050420168	0.0428945817796367	0.342747899159664	1
a mother	a police officer	an elderly person	NA	0.96348773006135	0.0110047317114435	0.0730245398773006	1
an addict	a mentor	a teacher	NA	0.895392703862661	0.0244801848331562	0.209214592274678	1
a nun	an olympian	a nun	NA	0.970573913043478	0.0160668686754059	0.0588521739130434	1
a police officer	a rapist	a congressman	NA	0.787113043478261	0.0422529844019608	0.425773913043478	1
a thief	a pedophile	a mother	NA	0.154692307692308	0.0346014938239842	0.309384615384615	-1
a mother	an adult	a celebrity	NA	0.997868131868132	0.00283705693523694	0.00426373626373633	1
a congressman	an adult	a congressman	NA	0.957196172248804	0.0164984887848864	0.0856076555023924	1
a rapist	a terrorist	an addict	NA	0.339689655172414	0.0540890065223228	0.679379310344828	-1
an astronaut	a teacher	a soldier	NA	0.893683908045977	0.0243897706678825	0.212632183908046	1
a rapist	an adult	a mentor	NA	0.636305803571429	0.0438306900619801	0.727388392857143	1
a police officer	a gang member	a pedophile	NA	0.99577868852459	0.00607234792207586	0.00844262295081966	1
a nun	a rapist	a convict	NA	0.86509765625	0.0321526200778026	0.2698046875	1
a mother	a mentor	a father	NA	0.87238566552901	0.020113612774395	0.25522866894198	1
a gang member	an assassin	a celebrity	NA	0.537162162162162	0.0573750353957872	0.925675675675676	1
a police officer	a mother	an astronaut	NA	0.984394444444444	0.00914091707691206	0.0312111111111111	1
an adult	an olympian	a mother	NA	0.783044776119403	0.0224413531100672	0.433910447761194	1
a terrorist	an adult	a celebrity	NA	0.759964953271028	0.0396517278226772	0.480070093457944	1
a police officer	a mentor	a mother	NA	0.797814345991561	0.0268792790925369	0.404371308016878	1
a judge	a terrorist	a convict	NA	0.86586	0.0347821534439459	0.26828	1
a gang member	a soldier	a celebrity	NA	0.923848623853211	0.028096213935095	0.152302752293578	1
a police officer	a nun	an elderly person	NA	0.945847014925373	0.0136789590655314	0.108305970149254	1
a pedophile	an astronaut	an olympian	NA	0.697049107142857	0.0488188090117563	0.605901785714286	1
a nun	a father	an adult	NA	0.972825974025974	0.00874437482096608	0.0543480519480519	1
a pedophile	a nun	a father	NA	0.416497881355932	0.0427101421237614	0.832995762711864	-1
an adult	a pedophile	a judge	NA	0.701265765765766	0.0421218577042958	0.597468468468469	1
a terrorist	a father	a mentor	NA	0.7984375	0.038153511247776	0.403125	1
a police officer	an assassin	a terrorist	NA	0.9876	0.0104746252118577	0.0247999999999999	1
a celebrity	a congressman	a congressman	NA	0.923168316831683	0.0319148249623316	0.153663366336634	1
a convict	an olympian	a nun	NA	0.862180672268908	0.0382496674598346	0.275638655462185	1
a terrorist	a pedophile	a nun	NA	0.172313559322034	0.0460475560222585	0.344627118644068	-1
a soldier	a convict	a rapist	NA	0.997692	0.00438775436737159	0.00461599999999995	1
a rapist	a gang member	an adult	NA	0.338423780487805	0.0444756679919154	0.67684756097561	-1
a mentor	a father	an elderly person	NA	0.961259259259259	0.0106430866424333	0.0774814814814815	1
a thief	an addict	a celebrity	NA	0.716564220183486	0.0518316458272019	0.566871559633028	1
a mentor	a terrorist	a congressman	NA	0.803268518518519	0.0434505103079697	0.393462962962963	1
a teacher	a convict	a gang member	NA	0.960790502793296	0.0148091430218021	0.0784189944134077	1
a terrorist	a pedophile	a rapist	NA	0.657214876033058	0.0480817176149234	0.685570247933884	1
a police officer	a rapist	an olympian	NA	0.731512820512821	0.0477246234369438	0.536974358974359	1
a judge	a terrorist	an addict	NA	0.838495575221239	0.0389650820176327	0.323008849557522	1
an addict	a terrorist	a thief	NA	0.808226086956522	0.0436412352237445	0.383547826086956	1
a father	a judge	an olympian	NA	0.989414201183432	0.00820418287790699	0.0211715976331361	1
a mother	an addict	a thief	NA	0.997537356321839	0.00386636981867021	0.00492528735632192	1
an elderly person	a convict	a celebrity	NA	0.908648936170213	0.0259479736272723	0.182702127659574	1
a police officer	a mother	a pedophile	NA	1	0	0	1
a judge	a mother	a father	NA	0.864689419795222	0.0207994714668516	0.270621160409556	1
an elderly person	a terrorist	an olympian	NA	0.758067934782609	0.0431053699284285	0.483864130434783	1
a soldier	an olympian	a mentor	NA	0.968254385964912	0.0166237453570978	0.0634912280701754	1
a rapist	a celebrity	an astronaut	NA	0.576277777777778	0.0588441208393829	0.847444444444444	1
an addict	a mentor	a convict	NA	0.973672	0.0147766967474726	0.052656	1
an elderly person	a nun	a mentor	NA	0.963203125	0.013844609055246	0.0735937499999999	1
a congressman	a nun	a father	NA	0.770707792207792	0.0319610235361022	0.458584415584416	1
a police officer	a gang member	a rapist	NA	0.993276	0.00766384750360801	0.0134479999999999	1
an elderly person	a celebrity	a rapist	NA	0.998651041666667	0.00298627751561627	0.00269791666666674	1
a convict	an adult	a terrorist	NA	0.992555803571429	0.00616589028061915	0.0148883928571428	1
an olympian	a pedophile	a soldier	NA	0.47570796460177	0.0550106007313118	0.95141592920354	-1
an astronaut	an addict	an assassin	NA	0.994289915966387	0.00727402563795604	0.0114201680672268	1
an addict	a mother	a police officer	NA	0.929814917127072	0.0209509711869027	0.140370165745856	1
a mother	an astronaut	a judge	NA	0.994965714285714	0.00524869719946574	0.0100685714285713	1
an olympian	a convict	an elderly person	NA	0.81465977443609	0.0325694997302191	0.370680451127819	1
a celebrity	an astronaut	a father	NA	0.786603448275862	0.0303496988380188	0.426793103448276	1
a mentor	a convict	a nun	NA	0.885434959349593	0.0329512150535428	0.229130081300813	1
a thief	a soldier	a pedophile	NA	0.998313559322034	0.00362114966624043	0.00337288135593217	1
a judge	a congressman	a convict	NA	0.975082644628099	0.015603953270989	0.0498347107438015	1
a thief	a gang member	a gang member	NA	0.768301724137931	0.0459202421801979	0.463396551724138	1
an elderly person	an addict	a police officer	NA	0.889030456852792	0.0268273559926773	0.221939086294416	1
a teacher	a gang member	a judge	NA	0.881014367816092	0.0302525191678208	0.237971264367816	1
a thief	a father	a mother	NA	0.68764897260274	0.0355684899731207	0.624702054794521	1
an addict	a police officer	an olympian	NA	0.942092920353982	0.0256625984147777	0.115814159292035	1
a convict	an elderly person	a convict	NA	0.953382352941176	0.0168189211747145	0.0932352941176471	1
an adult	an olympian	an adult	NA	0.961255269320843	0.00934892736290371	0.0774894613583139	1
a terrorist	a father	a judge	NA	0.848468390804598	0.0340094170451931	0.303063218390805	1
a congressman	a gang member	a gang member	NA	0.901348214285714	0.0327686703973727	0.197303571428571	1
a rapist	a mother	a rapist	NA	0.99585989010989	0.00483785830639809	0.00828021978021987	1
an elderly person	a thief	a mentor	NA	0.810994764397906	0.0373779339552888	0.378010471204189	1
a convict	a father	a convict	NA	0.973100529100529	0.0123524231452708	0.0537989417989417	1
a congressman	an elderly person	a police officer	NA	0.913505154639175	0.0226440065697087	0.172989690721649	1
an adult	a mentor	an addict	NA	0.999908675799087	0.000639589281021872	0.000182648401826579	1
a mother	a terrorist	a teacher	NA	0.813556701030928	0.0307342094692497	0.372886597938144	1
a mentor	an adult	a judge	NA	0.987466063348416	0.00765490234975437	0.0250678733031675	1
a terrorist	a judge	an astronaut	NA	0.674435897435897	0.0526520480105242	0.651128205128205	1
an addict	a pedophile	a terrorist	NA	0.88484347826087	0.0321375942016033	0.230313043478261	1
an adult	a rapist	a terrorist	NA	0.97595045045045	0.0117863400413442	0.048099099099099	1
a soldier	a police officer	an assassin	NA	1	0	0	1
an astronaut	a rapist	a soldier	NA	0.51414406779661	0.0525392114784113	0.97171186440678	1
an addict	a father	a terrorist	NA	0.999245664739884	0.00214229593949628	0.00150867052023118	1
a police officer	a teacher	an addict	NA	0.999875	0.000833845051731785	0.000250000000000083	1
an olympian	a police officer	a mother	NA	0.787153846153846	0.0269067940199386	0.425692307692308	1
an astronaut	a gang member	an addict	NA	0.944169565217391	0.0228777495714049	0.111660869565217	1
a soldier	a gang member	an addict	NA	0.965141592920354	0.0195516352012964	0.0697168141592921	1
a gang member	an elderly person	a gang member	NA	0.952468421052632	0.0165579954796986	0.095063157894737	1
a mother	a mentor	an astronaut	NA	0.984790960451977	0.00911293960028832	0.0304180790960451	1
a father	an olympian	a pedophile	NA	1	0	0	1
a father	a convict	an assassin	NA	0.993928961748634	0.00614710246024146	0.0121420765027322	1
a gang member	a mother	a celebrity	NA	0.945366071428571	0.020558404102887	0.109267857142857	1
a gang member	a father	an olympian	NA	0.926526627218935	0.0252419466404818	0.14694674556213	1
an elderly person	a father	a gang member	NA	0.984200803212851	0.00784465908383954	0.0315983935742972	1
a celebrity	a teacher	a celebrity	NA	0.971757575757576	0.0151480567533601	0.0564848484848486	1
a mother	a soldier	an astronaut	NA	0.987642045454545	0.00800382333612174	0.024715909090909	1
a celebrity	an adult	a soldier	NA	0.844791666666667	0.0288352601137331	0.310416666666667	1
a soldier	a nun	an addict	NA	0.999982456140351	0.000392096235815665	3.50877192982768e-05	1
an adult	a mother	an elderly person	NA	0.962435597189696	0.00927533111125738	0.075128805620609	1
a police officer	a father	a celebrity	NA	0.996815028901734	0.00437924878713496	0.00636994219653175	1
a terrorist	an assassin	an adult	NA	0.29784509202454	0.0431385873270718	0.59569018404908	-1
a father	a judge	an addict	NA	0.999924855491329	0.0007042978622913	0.000150289017341043	1
an adult	a convict	a teacher	NA	0.827928571428571	0.0292605300477181	0.344142857142857	1
a nun	a police officer	a terrorist	NA	1	0	0	1
a gang member	a teacher	a gang member	NA	0.957945402298851	0.015346090851423	0.0841091954022988	1
a father	a pedophile	a convict	NA	0.936352150537634	0.0192323364988426	0.127295698924731	1
a mentor	an addict	a mother	NA	0.712495689655172	0.0342905167611664	0.575008620689655	1
a teacher	an olympian	a police officer	NA	0.943866666666667	0.0170878671893723	0.112266666666667	1
a terrorist	a father	a mother	NA	0.600020618556701	0.0395715870016793	0.799958762886598	1
a police officer	a father	a convict	NA	0.995515957446809	0.00477882878594348	0.00896808510638292	1
a judge	an adult	a police officer	NA	0.939820175438597	0.0164513025869225	0.120359649122807	1
an olympian	a celebrity	a pedophile	NA	0.999223214285714	0.00256474692295743	0.00155357142857149	1
a congressman	a thief	a mother	NA	0.501737991266376	0.0433233162114921	0.996524017467249	1
a celebrity	an olympian	a thief	NA	0.994322727272727	0.00781759637997944	0.0113545454545454	1
a mother	an adult	a judge	NA	0.994283154121864	0.00453738183171066	0.0114336917562723	1
a congressman	a judge	a mentor	NA	0.917942477876106	0.0280637738265222	0.164115044247788	1
a teacher	a thief	a judge	NA	0.862774285714286	0.031971080346932	0.274451428571429	1
a mother	a gang member	an astronaut	NA	0.92490625	0.0236756945705333	0.1501875	1
a mentor	a congressman	an assassin	NA	0.99714224137931	0.00498356351587212	0.0057155172413792	1
a soldier	a congressman	an adult	NA	0.948841121495327	0.0149344046019194	0.102317757009346	1
a mentor	an astronaut	an adult	NA	0.966400611620795	0.00969611104154473	0.0671987767584097	1
a convict	an addict	an astronaut	NA	0.733057851239669	0.0532355825717939	0.533884297520661	1
a celebrity	a rapist	a thief	NA	0.866077586206897	0.037222435334258	0.267844827586207	1
a pedophile	an astronaut	an addict	NA	0.851129310344828	0.0363844705978747	0.297741379310345	1
an adult	a terrorist	a gang member	NA	0.900743181818182	0.026103733682053	0.198513636363636	1
a convict	a soldier	a pedophile	NA	0.998872950819672	0.00274872874046764	0.00225409836065582	1
a rapist	a police officer	a congressman	NA	0.788482608695652	0.0419042679090358	0.423034782608696	1
a thief	an addict	an adult	NA	0.658469135802469	0.0438315991541296	0.683061728395062	1
an olympian	a convict	a rapist	NA	0.993731707317073	0.0072824899144214	0.0125365853658537	1
a rapist	a pedophile	a celebrity	NA	0.211637168141593	0.0444905289008834	0.423274336283186	-1
a soldier	a pedophile	a celebrity	NA	0.826818181818182	0.0397446535867203	0.346363636363636	1
a teacher	a pedophile	a terrorist	NA	0.989174285714286	0.00765781588868532	0.0216514285714287	1
an adult	an elderly person	a thief	NA	1	0	0	1
an assassin	a terrorist	an elderly person	NA	0.271883018867925	0.0426675400502551	0.543766037735849	-1
an olympian	a celebrity	a terrorist	NA	0.998371559633027	0.00398774195614752	0.00325688073394503	1
a mentor	a nun	a thief	NA	1	0	0	1
a celebrity	an adult	a celebrity	NA	0.965578199052133	0.0166094056159065	0.0688436018957346	1
a convict	a mother	a teacher	NA	0.903003378378378	0.0211648669374506	0.193993243243243	1
a thief	an astronaut	an assassin	NA	0.981995833333333	0.0128637966969283	0.0360083333333334	1
an olympian	a pedophile	a mentor	NA	0.593521551724138	0.0537593052783961	0.812956896551724	1
a police officer	a soldier	a gang member	NA	0.982361344537815	0.0121465298981382	0.0352773109243698	1
a judge	an olympian	a soldier	NA	0.875660714285714	0.0311614877931839	0.248678571428572	1
an elderly person	a mentor	an adult	NA	0.96814	0.0092100610869432	0.06372	1
a terrorist	a soldier	an assassin	NA	0.967245762711864	0.0190561759906801	0.0655084745762713	1
a pedophile	a father	a mentor	NA	0.780474719101124	0.0374877736776115	0.439050561797753	1
a pedophile	a terrorist	a congressman	NA	0.263192660550459	0.0501172751394324	0.526385321100917	-1
an elderly person	a thief	an adult	NA	0.828298245614035	0.029017964775556	0.34340350877193	1
a terrorist	a soldier	a terrorist	NA	0.980837719298246	0.0164030548216961	0.0383245614035088	1
a gang member	a pedophile	a congressman	NA	0.429889908256881	0.060088054535741	0.859779816513761	-1
a terrorist	a mentor	a mentor	NA	0.692568376068376	0.0515361776275476	0.614863247863248	1
an elderly person	an addict	a terrorist	NA	0.997949468085106	0.00372009305229844	0.00410106382978714	1
a soldier	a pedophile	a judge	NA	0.797724137931034	0.0420394407638858	0.404551724137931	1
an olympian	an adult	a rapist	NA	1	0	0	1
a terrorist	a pedophile	a congressman	NA	0.267366972477064	0.0496955573593035	0.534733944954128	-1
an elderly person	a police officer	a thief	NA	1	0	0	1
a teacher	a convict	a police officer	NA	0.839339572192513	0.0324406196509484	0.321320855614973	1
a terrorist	a rapist	a mother	NA	0.0993425531914894	0.0277647596388581	0.198685106382979	-1
a father	a thief	a celebrity	NA	0.924526627218935	0.0243236818696911	0.15094674556213	1
a mentor	a congressman	a celebrity	NA	0.968242990654206	0.0186003780567319	0.0635140186915888	1
an adult	an astronaut	an elderly person	NA	0.94649593495935	0.0117365472155043	0.107008130081301	1
an assassin	a father	an adult	NA	0.858080310880829	0.0256642375530898	0.283839378238342	1
an astronaut	an addict	an astronaut	NA	0.923427966101695	0.0290075795154426	0.15314406779661	1
a judge	a pedophile	a thief	NA	0.919534188034188	0.0262190546511988	0.160931623931624	1
a teacher	an elderly person	an assassin	NA	1	0	0	1
an addict	a thief	a soldier	NA	0.534574561403509	0.0569013023296161	0.930850877192982	1
an olympian	an assassin	a celebrity	NA	0.807240740740741	0.043743699522027	0.385518518518519	1
a father	a mother	a convict	NA	0.998139917695473	0.00285163561961549	0.00372016460905344	1
a police officer	an assassin	an astronaut	NA	0.796861788617886	0.0433869794714769	0.406276422764228	1
a thief	an addict	an assassin	NA	0.90453813559322	0.0306879170262731	0.190923728813559	1
an olympian	a celebrity	a mother	NA	0.734839207048458	0.0334044694782856	0.530321585903084	1
a rapist	a celebrity	a celebrity	NA	0.651481651376147	0.0530470828348728	0.697036697247706	1
an adult	an addict	a terrorist	NA	0.997167431192661	0.00390897266973233	0.00566513761467879	1
an adult	an olympian	a mentor	NA	0.959013698630137	0.0137809796709386	0.0819726027397261	1
a judge	an elderly person	a judge	NA	0.985252631578947	0.00901173093233979	0.0294947368421052	1
an astronaut	a pedophile	a mentor	NA	0.619768907563025	0.0503419436134806	0.76046218487395	1
a congressman	a convict	an addict	NA	0.89145652173913	0.0364300040917948	0.217086956521739	1
a convict	an elderly person	a nun	NA	0.885441326530612	0.0272300714082508	0.229117346938776	1
a soldier	a rapist	an assassin	NA	0.975173553719008	0.0150035393674617	0.0496528925619835	1
a police officer	an adult	a mentor	NA	0.962433628318584	0.0131220577477727	0.0751327433628319	1
a mother	an elderly person	a teacher	NA	0.96546174863388	0.0094529553371134	0.0690765027322404	1
